GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS545824305	2021-03-19 08:41:38.846017	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Black River Rd	L5949990	P	44.8154745	-83.3162141	2017-10-26	18:00:00	obsr603094	S40232080	Stationary	P21	EBIRD	60			4	1	G2708055	0	1	1			Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS545824437	2021-03-19 08:41:38.846017	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Black River Rd	L5949990	P	44.8154745	-83.3162141	2017-10-20	18:00:00	obsr603094	S40232098	Traveling	P22	EBIRD	80	4.828		3	1	G2709478	0	1	1			Moth like flight, big round face and broad rounded wings.	
URN:CornellLabOfOrnithology:EBIRD:OBS545585338	2021-03-19 08:41:38.846017	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Black River Rd	L5949990	P	44.8154745	-83.3162141	2017-10-26	18:00:00	obsr43361	S40214009	Stationary	P21	EBIRD	60			4	1	G2708055	0	1	1			Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS544570077	2021-03-19 08:41:38.846017	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Black River Rd	L5949990	P	44.8154745	-83.3162141	2017-10-26	18:00:00	obsr580570	S40136834	Stationary	P21	EBIRD	60			4	1	G2708055	0	1	1			Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS543388305	2017-10-21 19:49:29	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Black River Rd	L5949990	P	44.8154745	-83.3162141	2017-10-21	18:00:00	obsr580570	S40053351	Traveling	P22	EBIRD	65	4.828		4	1	G2693663	0	1	1			Moth like flight, big round face and broad  wings	
URN:CornellLabOfOrnithology:EBIRD:OBS545825348	2017-10-31 15:00:47	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Black River Rd	L5949990	P	44.8154745	-83.3162141	2017-10-21	18:00:00	obsr603094	S40232162	Traveling	P22	EBIRD	65	4.828		4	1	G2693663	0	1	1			Moth like flight, big round face and broad  wings	
URN:CornellLabOfOrnithology:EBIRD:OBS546914488	2017-11-04 22:21:28	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Black River Rd	L5949990	P	44.8154745	-83.3162141	2017-10-21	18:00:00	obsr345976	S40311440	Traveling	P22	EBIRD	65	4.828		4	1	G2693663	0	1	1			Moth like flight, big round face and broad  wings	
URN:CornellLabOfOrnithology:EBIRD:OBS543416601	2021-03-19 08:41:38.846017	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Black River Rd	L5949990	P	44.8154745	-83.3162141	2017-10-20	18:00:00	obsr580570	S40055135	Traveling	P22	EBIRD	80	4.828		3	1	G2709478	0	1	1			Moth like flight, big round face and broad rounded wings.	
URN:CornellLabOfOrnithology:EBIRD:OBS571667247	2018-02-02 20:47:48	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			(44.681, -83.289)	L6782100	P	44.6811536	-83.2892048	2018-01-27	08:26:00	obsr690553	S42280912	Incidental	P20	EBIRD				2	0	G2897528	0	1	1		With kaley	Flew across rd about 20 yards ahead, light under wings with dark carpal, looked like wearing a bib of darker brown feathers. Chunkier but smaller than barred owl, slow stiff wing beats that resembled a fluttering moth. Short eared have been seen semi regularly in this area.-	
URN:CornellLabOfOrnithology:EBIRD:OBS571529045	2018-02-02 20:47:48	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			(44.681, -83.289)	L6782100	P	44.6811536	-83.2892048	2018-01-27	08:26:00	obsr885031	S42269451	Incidental	P20	EBIRD				2	0	G2897528	0	1	1		With kaley	Flew across rd about 20 yards ahead, light under wings with dark carpal, looked like wearing a bib of darker brown feathers. Chunkier but smaller than barred owl, slow stiff wing beats that resembled a fluttering moth. Short eared have been seen semi regularly in this area.-	
URN:CornellLabOfOrnithology:EBIRD:OBS586507054	2018-03-10 23:16:41	8829	species	Short-eared Owl	Asio flammeus			4					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			3291 Clemens Road, Harrisville, Michigan, US (44.635, -83.384)	L7047819	P	44.6346679	-83.3836117	2018-03-10	17:10:00	obsr413691	S43540899	Traveling	P22	EBIRD	70	5.520		3	1	G3004585	1	1	1		Joining Chrissy Brackett and Tom Heatly		
URN:CornellLabOfOrnithology:EBIRD:OBS587309089	2018-08-05 15:55:39	8829	species	Short-eared Owl	Asio flammeus			6					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			McGregor & 72	L5503204	P	44.6546929	-83.3635712	2018-03-12	18:20:00	obsr580570	S43603487	Traveling	P22	EBIRD	70	2.414		2	1	G3011446	1	1	1			Continuing.  Photos.	
URN:CornellLabOfOrnithology:EBIRD:OBS591874656	2021-04-01 07:42:59.453876	8829	species	Short-eared Owl	Asio flammeus			4					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			McGregor & 72	L5503204	P	44.6546929	-83.3635712	2018-03-25	18:43:00	obsr580570	S43963531	Traveling	P22	EBIRD	55	4.828		1	1		0	1	1			Continuing.	
URN:CornellLabOfOrnithology:EBIRD:OBS588249417	2021-03-19 08:41:38.846017	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			54 N McGregor Rd, Harrisville US-MI (44.6582,-83.3625)	L7069567	P	44.6582180	-83.3625040	2018-03-15	17:02:00	obsr373924	S43675915	Traveling	P22	EBIRD	37	3.021		1	1		0	1	1			Continuing.  Spotted thru scope near walker rd - was flushed from a low tree by geese landing in field.  Smaller than rough legged hawk.  Was able to see profile clearly for the few seconds it was in view - light buffy underparts with darker wing tips and a dark patch at carpals 	
URN:CornellLabOfOrnithology:EBIRD:OBS586957074	2021-04-01 07:42:59.453876	8829	species	Short-eared Owl	Asio flammeus			5					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			54-504 South McGregor Road, Harrisville, Michigan, US (44.654, -83.363)	L6271260	P	44.6543492	-83.3626140	2018-03-11	19:15:00	obsr603094	S43575475	Traveling	P22	EBIRD	45	3.219		2	1	G3008448	0	1	1			Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS587120119	2021-04-01 07:42:59.453876	8829	species	Short-eared Owl	Asio flammeus			6					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			1-309 North McGregor Road, Harrisville, Michigan, US (44.658, -83.363)	L7053490	P	44.6584377	-83.3626795	2018-03-11	18:34:00	obsr338406	S43587984	Traveling	P22	EBIRD	68	15.707		2	1	G3009888	1	1	1		Joining Roger eriksson and Tom Heatly and Chrissy  Brackett	Pics	
URN:CornellLabOfOrnithology:EBIRD:OBS589455610	2018-03-19 07:56:39	8829	species	Short-eared Owl	Asio flammeus			2					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Clemens Rd & Barlow Rd	L7085482	P	44.6342354	-83.3928077	2018-03-18	18:49:00	obsr580570	S43769666	Incidental	P20	EBIRD				2	0		1	1	1			Heard and seen.  Add photos later.	
URN:CornellLabOfOrnithology:EBIRD:OBS586513656	2018-03-10 23:16:41	8829	species	Short-eared Owl	Asio flammeus			4					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			3291 Clemens Road, Harrisville, Michigan, US (44.635, -83.384)	L7047819	P	44.6346679	-83.3836117	2018-03-10	17:10:00	obsr603094	S43541441	Traveling	P22	EBIRD	70	5.520		3	1	G3004585	1	1	1			Pics	
URN:CornellLabOfOrnithology:EBIRD:OBS589376685	2018-08-05 15:56:11	8829	species	Short-eared Owl	Asio flammeus			2					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			301–703 S Barlow Rd, Harrisville US-MI (44.6449,-83.4028)	L7084675	P	44.6449260	-83.4028270	2018-03-18	18:33:00	obsr410939	S43763767	Traveling	P22	EBIRD	61	6.437		2	0	G3024224	1	1	1			Short ear tufts, black eye patch, continuing, pic	
URN:CornellLabOfOrnithology:EBIRD:OBS591833275	2018-03-26 07:51:57	8829	species	Short-eared Owl	Asio flammeus			3					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			1–1333 N McGregor Rd, Harrisville US-MI (44.6614,-83.3627)	L7119844	P	44.6613840	-83.3626940	2018-03-25	18:35:00	obsr410939	S43960185	Traveling	P22	EBIRD	63	6.437		2	1	G3040734	1	1	1			Triangular black patch around eyes, black bars on underside wing tips, continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS589392247	2021-03-30 17:29:43.241054	8829	species	Short-eared Owl	Asio flammeus			5					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			310-498 North McGregor Road, Harrisville, Michigan, US (44.669, -83.363)	L7084879	P	44.6686231	-83.3627696	2018-03-18	17:47:00	obsr413691	S43764913	Traveling	P22	EBIRD	132	16.608		2	1	G3024411	0	1	1			Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS587997969	2021-03-19 08:41:38.846017	8829	species	Short-eared Owl	Asio flammeus			3					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			175 North McGregor Road, Harrisville, Michigan, US (44.661, -83.363)	L7066175	P	44.6607822	-83.3627113	2018-03-14	18:20:00	obsr603094	S43654620	Traveling	P22	EBIRD	50	1.931		2	1	G3015008	1	1	1			Continuing.	
URN:CornellLabOfOrnithology:EBIRD:OBS591437092	2018-08-05 15:56:44	8829	species	Short-eared Owl	Asio flammeus			2					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			McGregor Road	L7114491	P	44.6616290	-83.3595371	2018-03-24	19:23:00	obsr358645	S43930201	Traveling	P22	EBIRD	41	1.600		4	1		0	1	1			Continuing at this location; both seen simultaneously in flight and while perched.  Eyes enclosed with dark "triangles, upper wings dark at wrists and tip and buff between; underwings and lower body whitish.  Flight erratic and moth-like.  Both appeared before sunset and hunted low over the fields in the fashion of Northern Harriers.	
URN:CornellLabOfOrnithology:EBIRD:OBS586516766	2018-03-10 23:16:41	8829	species	Short-eared Owl	Asio flammeus			3					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			3291 Clemens Road, Harrisville, Michigan, US (44.635, -83.384)	L7047819	P	44.6346679	-83.3836117	2018-03-10	17:10:00	obsr580570	S43541682	Traveling	P22	EBIRD	70	5.520		3	1	G3004585	1	1	1			Pics	
URN:CornellLabOfOrnithology:EBIRD:OBS586933590	2021-04-01 07:42:59.453876	8829	species	Short-eared Owl	Asio flammeus			6					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			1-309 North McGregor Road, Harrisville, Michigan, US (44.658, -83.363)	L7053490	P	44.6584377	-83.3626795	2018-03-11	18:34:00	obsr413691	S43573531	Traveling	P22	EBIRD	68	15.707		2	1	G3009888	1	1	1		Joining Roger eriksson and Tom Heatly and Chrissy  Brackett	Pics	
URN:CornellLabOfOrnithology:EBIRD:OBS1261865177	2021-10-20 11:21:29.420055	8829	species	Short-eared Owl	Asio flammeus			3					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			MI/Alcona/Harrisville/M72 Pond	L6942238	P	44.6565121	-83.3678955	2018-03-24	19:20:00	obsr1472648	S96467516	Historical	P62	EBIRD	19			1	1	G7333561	0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS588599317	2018-08-05 15:55:54	8829	species	Short-eared Owl	Asio flammeus			2					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			McGregor & 72	L5503204	P	44.6546929	-83.3635712	2018-03-16	18:30:00	obsr580570	S43704810	Traveling	P22	EBIRD	20	1.207		2	1		0	1	1			Continuing.	
URN:CornellLabOfOrnithology:EBIRD:OBS592207422	2021-04-01 07:42:59.453876	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			311-499 North McGregor Road, Harrisville, Michigan, US (44.667, -83.363)	L7126545	P	44.6669753	-83.3629588	2018-03-26	18:07:00	obsr413691	S43993115	Traveling	P22	EBIRD	102	2.881		3	1		1	1	1		Joining Peggy Ridgway and Ed Cole	Continuing ..	
URN:CornellLabOfOrnithology:EBIRD:OBS588953832	2021-03-19 08:41:38.846017	8829	species	Short-eared Owl	Asio flammeus			9					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			3900 East Walker Road, Harrisville, Michigan, US (44.671, -83.37)	L7078910	P	44.6705833	-83.3702715	2018-03-17	18:58:00	obsr413691	S43732122	Traveling	P22	EBIRD	44	10.107		1	1		1	1	1		Driving walker Rd to McGregor and south to Clemens Rd to Barlow to procurnier to F-41 seemingly SEOW on every road totally Amazing to watch. Also Observed 2 fighting over food right in front of me heard them barking at each other.	Doc shots. SEOW every were counted at least 9 along the roads and in the fields.	
URN:CornellLabOfOrnithology:EBIRD:OBS588009267	2021-03-19 08:41:38.846017	8829	species	Short-eared Owl	Asio flammeus			3					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			175 North McGregor Road, Harrisville, Michigan, US (44.661, -83.363)	L7066175	P	44.6607822	-83.3627113	2018-03-14	18:20:00	obsr580570	S43655634	Traveling	P22	EBIRD	50	1.931		2	1	G3015008	1	1	1			Continuing. Pics	
URN:CornellLabOfOrnithology:EBIRD:OBS589453000	2021-03-30 17:29:43.241054	8829	species	Short-eared Owl	Asio flammeus			5					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			310-498 North McGregor Road, Harrisville, Michigan, US (44.669, -83.363)	L7084879	P	44.6686231	-83.3627696	2018-03-18	17:47:00	obsr338406	S43769461	Traveling	P22	EBIRD	132	16.608		2	1	G3024411	0	1	1			Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS591897119	2018-03-26 07:51:57	8829	species	Short-eared Owl	Asio flammeus			3					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			1–1333 N McGregor Rd, Harrisville US-MI (44.6614,-83.3627)	L7119844	P	44.6613840	-83.3626940	2018-03-25	18:35:00	obsr729146	S43965142	Traveling	P22	EBIRD	63	6.437		2	1	G3040734	1	1	1			Triangular black patch around eyes, black bars on underside wing tips, continuing 	
URN:CornellLabOfOrnithology:EBIRD:OBS591686269	2021-10-20 11:19:35.703865	8829	species	Short-eared Owl	Asio flammeus			3					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			MI/Alcona/Harrisville/M72 Pond	L6942238	P	44.6565121	-83.3678955	2018-03-24	19:20:00	obsr131861	S43948154	Stationary	P21	EBIRD	19			1	1	G7333561	0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS586350092	2021-04-01 07:42:59.453876	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			54-504 South McGregor Road, Harrisville, Michigan, US (44.656, -83.363)	L7045195	P	44.6558500	-83.3626605	2018-03-10	11:55:00	obsr413691	S43528162	Stationary	P21	EBIRD	55			3	1		1	1	1			Pic..was soaring with crows	
URN:CornellLabOfOrnithology:EBIRD:OBS589771248	2018-08-05 15:56:16	8829	species	Short-eared Owl	Asio flammeus			3					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			3639-3999 East Walker Road, Harrisville, Michigan, US (44.671, -83.366)	L7092952	P	44.6706103	-83.3662960	2018-03-19	19:42:00	obsr413691	S43794332	Traveling	P22	EBIRD	18	11.169		1	1		1	1	1			Continuing in area	
URN:CornellLabOfOrnithology:EBIRD:OBS593232673	2021-03-19 08:41:38.846017	8829	species	Short-eared Owl	Asio flammeus			3					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Walker Rd & McGregor Rd	L5552717	P	44.6706112	-83.3626485	2018-03-29	18:51:00	obsr580570	S44072837	Traveling	P22	EBIRD	60	4.828		2	1		0	1	1			Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS592576565	2018-08-05 15:55:46	8829	species	Short-eared Owl	Asio flammeus			2					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			McGregor/Clemens Rd	L5231800	P	44.6389791	-83.3627558	2018-03-14	18:56:00	obsr885031	S44021856	Traveling	P22	EBIRD	65	4.828		2	1	G3045109	1	1	1			Continuing birds.	
URN:CornellLabOfOrnithology:EBIRD:OBS591414839	2021-04-01 07:42:59.453876	8829	species	Short-eared Owl	Asio flammeus			3					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			54-504 South McGregor Road, Harrisville, Michigan, US (44.655, -83.363)	L7114296	P	44.6553039	-83.3625067	2018-03-24	18:25:00	obsr413691	S43928585	Traveling	P22	EBIRD	80	2.301		2	1		0	1	1		Joining Todd palgut.ed Cole and Peggy Ridgway	Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS586959189	2021-04-01 07:42:59.453876	8829	species	Short-eared Owl	Asio flammeus			5					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			54-504 South McGregor Road, Harrisville, Michigan, US (44.654, -83.363)	L6271260	P	44.6543492	-83.3626140	2018-03-11	19:15:00	obsr580570	S43575643	Traveling	P22	EBIRD	45	3.219		2	1	G3008448	0	1	1			Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS589457969	2018-08-05 15:56:11	8829	species	Short-eared Owl	Asio flammeus			4					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			McGregor & 72	L5503204	P	44.6546929	-83.3635712	2018-03-18	19:23:00	obsr580570	S43769817	Traveling	P22	EBIRD	20	1.609		2	1		0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS590383994	2021-04-01 07:42:59.453876	8829	species	Short-eared Owl	Asio flammeus			4					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Harrisville Township, Michigan, US (44.662, -83.356)	L7100736	P	44.6624452	-83.3555745	2018-03-21	18:58:00	obsr413691	S43846061	Traveling	P22	EBIRD	28	4.812		1	1		1	1	1			Continuing pics	
URN:CornellLabOfOrnithology:EBIRD:OBS592576560	2018-08-05 15:55:46	8829	species	Short-eared Owl	Asio flammeus			2					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			McGregor/Clemens Rd	L5231800	P	44.6389791	-83.3627558	2018-03-14	18:56:00	obsr690553	S44021855	Traveling	P22	EBIRD	65	4.828		2	1	G3045109	1	1	1			Continuing birds.	
URN:CornellLabOfOrnithology:EBIRD:OBS587321574	2018-08-05 15:55:39	8829	species	Short-eared Owl	Asio flammeus			6					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			McGregor & 72	L5503204	P	44.6546929	-83.3635712	2018-03-12	18:20:00	obsr603094	S43604489	Traveling	P22	EBIRD	70	2.414		2	1	G3011446	1	1	1			Continuing.  Photos.	
URN:CornellLabOfOrnithology:EBIRD:OBS589436306	2018-08-05 15:56:11	8829	species	Short-eared Owl	Asio flammeus			2					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			301–703 S Barlow Rd, Harrisville US-MI (44.6449,-83.4028)	L7084675	P	44.6449260	-83.4028270	2018-03-18	18:33:00	obsr729146	S43768188	Traveling	P22	EBIRD	61	6.437		2	0	G3024224	1	1	1			Short ear tufts, black eye patch, continuing, pic 	
URN:CornellLabOfOrnithology:EBIRD:OBS590420112	2018-08-05 15:56:25	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Harrisville, Michigan	L3365457	P	44.6459868	-83.3541942	2018-03-21	18:33:00	obsr580570	S43849313	Traveling	P22	EBIRD	45	0.402		2	1		0	1	1			Continuing.	
URN:CornellLabOfOrnithology:EBIRD:OBS601037242	2021-04-01 07:42:59.453876	8829	species	Short-eared Owl	Asio flammeus			2					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			McGregor & 72	L5503204	P	44.6546929	-83.3635712	2018-04-16	18:27:00	obsr580570	S44649043	Traveling	P22	EBIRD	55	3.219		2	1		1	1	1			Continuing.  Pics	
URN:CornellLabOfOrnithology:EBIRD:OBS598282599	2021-03-19 08:41:38.846017	8829	species	Short-eared Owl	Asio flammeus			3					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			McGregor & 72	L5503204	P	44.6546929	-83.3635712	2018-04-10	18:50:00	obsr580570	S44449345	Traveling	P22	EBIRD	70	3.219		2	1		1	1	1			Continuing.  All three at once, two on post one flying.	
URN:CornellLabOfOrnithology:EBIRD:OBS597362515	2018-08-05 15:59:07	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			175 North McGregor Road, Harrisville, Michigan, US (44.66, -83.363)	L7193487	P	44.6604969	-83.3626776	2018-04-08	19:11:00	obsr413691	S44380944	Traveling	P22	EBIRD	46	1.609		1	1		1	1	1			Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS597997570	2021-03-19 08:41:38.846017	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			175 North McGregor Road, Harrisville, Michigan, US (44.66, -83.363)	L7198847	P	44.6604927	-83.3627565	2018-04-09	19:15:00	obsr297580	S44429772	Traveling	P22	EBIRD	29	0.885		3	1	G3081434	1	1	1		Joining Ken and Glenda S.	Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS594573047	2018-08-05 15:58:31	8829	species	Short-eared Owl	Asio flammeus			2					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Harrisville, Michigan	L3365457	P	44.6459868	-83.3541942	2018-04-01	19:55:00	obsr580570	S44171443	Stationary	P21	EBIRD	50			2	1		0	1	1			Continuing.	
URN:CornellLabOfOrnithology:EBIRD:OBS597800503	2021-03-19 08:41:38.846017	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			175 North McGregor Road, Harrisville, Michigan, US (44.66, -83.363)	L7198847	P	44.6604927	-83.3627565	2018-04-09	19:15:00	obsr413691	S44414848	Traveling	P22	EBIRD	29	0.885		3	1	G3081434	1	1	1		Joining Ken and Glenda S.	Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS602751596	2018-08-05 16:01:12	8829	species	Short-eared Owl	Asio flammeus			2					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			McGregor & 72	L5503204	P	44.6546929	-83.3635712	2018-04-20	19:30:00	obsr580570	S44767535	Stationary	P21	EBIRD	60			3	1		1	1	1			Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS1017266095	2020-11-28 15:46:47.97399	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Munising - Connor's Rd.	L12798651	P	46.3931551	-86.6188156	2005-11-17		obsr196130	S76654950	Historical	P62	EBIRD				1	0		0	1	1			Flying over "horse field" south of Lehnen Rd.  This observation is being added to eBird from my notebook 15 years after it was made.  No description of the bird is included.  However, it was my county SEOW so my i.d would have been carefully made.  I remember seeing the bird, its location, but not its exact appearance.	
URN:CornellLabOfOrnithology:EBIRD:OBS448899449	2019-07-24 07:34:02	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alger	US-MI-003					Pictured Rocks NL--Au Sable Point	L1563475	H	46.6731233	-86.1385355	2010-10-17		obsr196130	S33002037	Historical	P62	EBIRD				2	0		0	1	1			Birds were reported and described as needed to Michigan Birds and Natural History survey compilers and accepted (see Michigan Birds and Natural History 2011, Vol. 18, No. 2, p. 122.	
URN:CornellLabOfOrnithology:EBIRD:OBS214467609	2016-01-11 08:52:32	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Au Train--Beach	L470630	H	46.4340712	-86.8383408	2013-10-17	10:30:00	obsr106380	S15427454	Traveling	P22	EBIRD	30	0.805		2	1		0	1	1			Mark	
URN:CornellLabOfOrnithology:EBIRD:OBS433918943	2016-10-05 01:50:21	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Grand Marais	L728711	H	46.6739411	-85.9899902	2016-10-02	17:50:00	obsr745169	S31878858	Traveling	P22	EBIRD	75	0.241		2	1	G1950708	1	1	1			Seen at 6:20pm flying over Lake Superior, northwest of the jetty. Grand Sable Dunes (Pictured Rocks National Lakeshore) are ~ 2 miles west. Owl initially seen @ ~ 700 feet away. Followed with spotting scope. Mobbed by 3 - 4 Herring Gulls. Bold, dark bars at wing tips and dark wrist marking. Length/size, compared with gulls, suggests Short-eared owl.	
URN:CornellLabOfOrnithology:EBIRD:OBS433735847	2016-10-05 01:50:21	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Grand Marais	L728711	H	46.6739411	-85.9899902	2016-10-02	17:50:00	obsr407109	S31862916	Traveling	P22	EBIRD	75	0.241		2	1	G1950708	1	1	1			Seen at 6:20pm flying over Lake Superior, northwest of the jetty. Grand Sable Dunes (Pictured Rocks National Lakeshore) are ~ 2 miles west. Owl initially seen @ ~ 700 feet away. Followed with spotting scope. Mobbed by 3 - 4 Herring Gulls. Bold, dark bars at wing tips and dark wrist marking. Length/size, compared with gulls, suggests Short-eared owl.	
URN:CornellLabOfOrnithology:EBIRD:OBS538449912	2018-08-05 15:45:43	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Grand Marais	L728711	H	46.6739411	-85.9899902	2017-10-05	13:45:00	obsr23145	S39567130	Stationary	P21	EBIRD	64			6	1		0	1	1			Picture to follow by others.-	
URN:CornellLabOfOrnithology:EBIRD:OBS538527130	2018-08-05 15:45:43	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Lake St, Burt US-MI (46.6741,-85.9849)	L6325409	P	46.6740810	-85.9848820	2017-10-05	13:34:00	obsr289500	S39572778	Traveling	P22	EBIRD	92	3.219		6	1		1	1	1			Good facial match. Lots of in flight daylight views. Yellow eyes, crow size, buff brown, large round wings and stocky head and chest.	
URN:CornellLabOfOrnithology:EBIRD:OBS538466865	2017-10-05 18:21:45	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Grand Marais	L728711	H	46.6739411	-85.9899902	2017-10-05	13:30:00	obsr506449	S39568269	Incidental	P20	EBIRD				6	0		0	1	1			Photo by others to follow.	
URN:CornellLabOfOrnithology:EBIRD:OBS179435774	2018-08-06 11:19:24	8829	species	Short-eared Owl	Asio flammeus			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1592	23			Douglas Beach Park	L612516	H	42.6453870	-86.2260246	2008-10-26	09:45:00	obsr203441	S12824493	Stationary	P21	EBIRD	120			1	0		0	1	1			Fly-by just off-shore.	
