GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS918029155	2021-03-26 02:51:17.803781	33215	species	Canada Warbler	Cardellina canadensis			X					United States	US	Michigan	US-MI	Alcona	US-MI-001					Harrisville SP	L772826	H	44.6420327	-83.2979965	2001-06-27	07:00:00	obsr358645	S68795875	Traveling	P22	EBIRD	180	3.219		5	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS33796186	2018-08-05 12:46:08	33215	species	Canada Warbler	Cardellina canadensis			X					United States	US	Michigan	US-MI	Alcona	US-MI-001					1036 N. Lake Huron Shore Dr.	L349611	P	44.6865859	-83.2796251	2005-05-29		obsr89747	S2467952	Incidental	P20	EBIRD				2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS270028759	2014-11-09 01:08:05	33215	species	Canada Warbler	Cardellina canadensis			2					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Negwegon SP	L3065713	P	44.8413131	-83.3193375	2005-05-25		obsr336721	S19643015	Incidental	P20	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS41716444	2017-08-16 04:01:31	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001					1036 N. Lake Huron Shore Dr.	L349611	P	44.6865859	-83.2796251	2007-05-19	08:00:00	obsr89747	S2960168	Stationary	P21	EBIRD	480			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS41716088	2018-08-05 12:48:32	33215	species	Canada Warbler	Cardellina canadensis			5					United States	US	Michigan	US-MI	Alcona	US-MI-001					1036 N. Lake Huron Shore Dr.	L349611	P	44.6865859	-83.2796251	2007-05-18	07:15:00	obsr89747	S2960155	Stationary	P21	EBIRD	750			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS205563388	2018-08-06 20:02:40	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001	US-MI_2732	12			Alcona Dam	L2290068	P	44.5616096	-83.8052559	2012-07-29		obsr291596	S14745506	Incidental	P20	EBIRD				2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS199633741	2018-08-06 20:03:25	33215	species	Canada Warbler	Cardellina canadensis			1				Female, Adult (1)	United States	US	Michigan	US-MI	Alcona	US-MI-001					Sturgeon Point, Light House	L2203089	P	44.7130459	-83.2738781	2013-05-30	10:20:00	obsr355604	S14301655	Traveling	P22	EBIRD	40	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1058850620	2021-03-19 08:41:38.846017	33215	species	Canada Warbler	Cardellina canadensis			X					United States	US	Michigan	US-MI	Alcona	US-MI-001					Sturgeon Point SP	L2193487	H	44.7132570	-83.2762384	2014-05-19		obsr1512380	S79848405	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS261937936	2021-03-19 08:41:38.846017	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001					Sturgeon Point SP	L2193487	H	44.7132570	-83.2762384	2014-06-30		obsr291596	S18960639	Incidental	P20	EBIRD				2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS321481430	2021-03-19 08:41:38.846017	33215	species	Canada Warbler	Cardellina canadensis			2					United States	US	Michigan	US-MI	Alcona	US-MI-001					sturgeon point state park	L2813930	P	44.7131960	-83.2733631	2015-05-20	12:41:00	obsr413691	S23547953	Traveling	P22	EBIRD	60	1.207		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS319561176	2015-05-14 13:18:40	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001					US-MI-Harrisville-582 S Lake Huron Shore Rd	L3642662	P	44.6458650	-83.2961460	2015-05-14	12:40:00	obsr267922	S23439085	Stationary	P21	EBIRD	30			5	1	G1270431	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS319563223	2015-05-14 13:18:41	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001					US-MI-Harrisville-582 S Lake Huron Shore Rd	L3642662	P	44.6458650	-83.2961460	2015-05-14	12:40:00	obsr286301	S23439185	Stationary	P21	EBIRD	30			5	1	G1270431	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS320268321	2021-03-19 08:41:38.846017	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001					Harrisville SP	L772826	H	44.6420327	-83.2979965	2015-05-16	14:00:00	obsr273509	S23477617	Traveling	P22	EBIRD	130	4.828		2	1	G1273596	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS320936031	2018-08-06 20:07:48	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Clark and Poor Farm Roads	L3653883	P	44.6494941	-83.3418238	2015-05-15	15:00:00	obsr603094	S23514143	Traveling	P22	EBIRD	85	1.609		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS319563211	2015-05-14 13:18:40	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001					US-MI-Harrisville-582 S Lake Huron Shore Rd	L3642662	P	44.6458650	-83.2961460	2015-05-14	12:40:00	obsr346927	S23439184	Stationary	P21	EBIRD	30			5	1	G1270431	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS320269008	2021-03-19 08:41:38.846017	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001					Harrisville SP	L772826	H	44.6420327	-83.2979965	2015-05-16	14:00:00	obsr167561	S23477651	Traveling	P22	EBIRD	130	4.828		2	1	G1273596	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS320006492	2018-08-06 20:07:48	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Harrisville, Mi.  Clark Rd & Poorfarm Rd	L3445767	P	44.6494522	-83.3468556	2015-05-15	16:00:00	obsr580570	S23463949	Traveling	P22	EBIRD	60	0.402		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS405117096	2018-11-24 07:09:15	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Negwegon SP (Alcona Co.)	L4995958	H	44.8154202	-83.3274071	2016-05-19	17:30:00	obsr131861	S29786431	Traveling	P22	EBIRD	75	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS506873953	2021-03-19 08:41:38.846017	33215	species	Canada Warbler	Cardellina canadensis			2					United States	US	Michigan	US-MI	Alcona	US-MI-001					Sturgeon Point SP	L2193487	H	44.7132570	-83.2762384	2017-05-24	08:30:00	obsr603094	S37299951	Traveling	P22	EBIRD	150	2.414		2	1	G2461447	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS506931367	2021-03-19 08:41:38.846017	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001					Sturgeon Point SP	L2193487	H	44.7132570	-83.2762384	2017-05-25	08:42:00	obsr603094	S37303880	Traveling	P22	EBIRD	78	1.609		2	1	G2463134	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS507190876	2021-03-19 08:41:38.846017	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001					Sturgeon Point SP	L2193487	H	44.7132570	-83.2762384	2017-05-25	08:42:00	obsr580570	S37322156	Traveling	P22	EBIRD	78	1.609		2	1	G2463134	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS506877664	2021-03-19 08:41:38.846017	33215	species	Canada Warbler	Cardellina canadensis			2					United States	US	Michigan	US-MI	Alcona	US-MI-001					Sturgeon Point SP	L2193487	H	44.7132570	-83.2762384	2017-05-24	08:30:00	obsr580570	S37300211	Traveling	P22	EBIRD	150	2.414		2	1	G2461447	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS506303662	2021-03-19 08:41:38.846017	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001					Sturgeon Point SP	L2193487	H	44.7132570	-83.2762384	2017-05-29	08:57:00	obsr526688	S37259688	Traveling	P22	EBIRD	182	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS534653335	2018-08-06 20:22:17	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Trask Lake Road	L4865663	P	44.6850097	-83.2838345	2017-09-08	13:48:00	obsr603094	S39312047	Traveling	P22	EBIRD	60	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS620467581	2018-08-05 16:07:25	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Clark and Poor Farm Roads	L3653883	P	44.6494941	-83.3418238	2018-05-18	16:30:00	obsr43361	S45829184	Stationary	P21	EBIRD	60			3	1	G3209728	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS621795819	2021-03-19 08:41:38.846017	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Clark and Poor Farm Roads	L3653883	P	44.6494941	-83.3418238	2018-05-21	12:45:00	obsr580570	S45906096	Traveling	P22	EBIRD	80	0.805		3	1	G3220612	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS620854527	2021-03-19 08:41:38.846017	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001					Sturgeon Point SP	L2193487	H	44.7132570	-83.2762384	2018-05-20	08:30:00	obsr644090	S45851743	Traveling	P22	EBIRD	21	0.402		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS621910821	2018-05-21 21:30:06	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Black River Rd	L5949990	P	44.8154745	-83.3162141	2018-05-21	19:46:00	obsr345976	S45913073	Traveling	P22	EBIRD	30	3.219		4	1	G3221348	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS618811440	2021-03-19 08:41:38.846017	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001					Sturgeon Point SP	L2193487	H	44.7132570	-83.2762384	2018-05-16	06:10:00	obsr603094	S45730866	Traveling	P22	EBIRD	95	2.816		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS620054812	2018-08-05 16:07:25	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Clark and Poor Farm Roads	L3653883	P	44.6494941	-83.3418238	2018-05-18	16:30:00	obsr603094	S45804702	Stationary	P21	EBIRD	60			3	1	G3209728	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS620438348	2018-05-19 13:36:59	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001					Sturgeon Point SP	L2193487	H	44.7132570	-83.2762384	2018-05-19	11:47:00	obsr239449	S45827437	Traveling	P22	EBIRD	66	0.209		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS621793965	2021-03-19 08:41:38.846017	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Clark and Poor Farm Roads	L3653883	P	44.6494941	-83.3418238	2018-05-21	12:45:00	obsr603094	S45905967	Traveling	P22	EBIRD	80	0.805		3	1	G3220612	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS621361572	2018-08-06 20:23:27	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001					Harrisville SP	L772826	H	44.6420327	-83.2979965	2018-05-19	13:31:00	obsr344301	S45880260	Traveling	P22	EBIRD	93	2.490		4	1	G3217799	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS621906776	2018-05-21 21:29:38	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Black River Rd	L5949990	P	44.8154745	-83.3162141	2018-05-21	19:46:00	obsr580570	S45912846	Traveling	P22	EBIRD	30	3.219		4	1	G3221348	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS621197234	2021-03-19 08:41:38.846017	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Clark and Poor Farm Roads	L3653883	P	44.6494941	-83.3418238	2018-05-20	10:05:00	obsr580570	S45870712	Traveling	P22	EBIRD	100	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS621799955	2021-03-19 08:41:38.846017	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Clark and Poor Farm Roads	L3653883	P	44.6494941	-83.3418238	2018-05-21	12:45:00	obsr345976	S45906373	Traveling	P22	EBIRD	80	0.805		3	1	G3220612	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS621911563	2018-05-21 21:31:46	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Black River Rd	L5949990	P	44.8154745	-83.3162141	2018-05-21	19:46:00	obsr603094	S45913121	Traveling	P22	EBIRD	30	3.219		4	1	G3221348	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS622358018	2018-08-06 20:23:27	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001					Harrisville SP	L772826	H	44.6420327	-83.2979965	2018-05-19	13:31:00	obsr574447	S45941447	Traveling	P22	EBIRD	93	2.490		4	1	G3217799	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS620493016	2018-08-06 20:23:27	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001					Harrisville SP	L772826	H	44.6420327	-83.2979965	2018-05-19	13:31:00	obsr434208	S45830571	Traveling	P22	EBIRD	93	2.490		4	1	G3217799	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS651552716	2018-08-26 13:51:01	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Harrisville, Michigan	L3365457	P	44.6459868	-83.3541942	2018-08-25	08:30:00	obsr580570	S48087600	Incidental	P20	EBIRD				2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS764941377	2019-05-23 17:55:48	33215	species	Canada Warbler	Cardellina canadensis			2					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Lost Lake Woods Club	L1361937	P	44.7825916	-83.4302162	2019-05-23	16:30:00	obsr51455	S56662209	Stationary	P21	EBIRD	30			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS765442618	2019-05-24 18:21:56	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Lost Lake Woods Club	L1361937	P	44.7825916	-83.4302162	2019-05-24	14:25:00	obsr51455	S56695275	Traveling	P22	EBIRD	80	4.828		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS765992846	2019-05-25 17:00:46	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Negwegon SP (Alcona Co.)	L4995958	H	44.8154202	-83.3274071	2019-05-25	11:05:00	obsr580570	S56729232	Traveling	P22	EBIRD	45	3.219		2	1	G4218928	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS764337097	2019-05-22 14:15:12	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001					Harrisville SP	L772826	H	44.6420327	-83.2979965	2019-05-21	16:30:00	obsr916408	S56623179	Traveling	P22	EBIRD	60	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS765960310	2019-05-25 17:00:46	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Negwegon SP (Alcona Co.)	L4995958	H	44.8154202	-83.3274071	2019-05-25	11:05:00	obsr603094	S56727236	Traveling	P22	EBIRD	45	3.219		2	1	G4218928	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS766273771	2019-05-26 07:41:27	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Huron-Manistee National Forests, Barton City US-MI (44.6796,-83.5983)	L9344816	P	44.6795900	-83.5983060	2019-05-26	06:19:00	obsr498275	S56747170	Traveling	P22	EBIRD	81	1.498		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS784349157	2021-03-19 08:41:38.846017	33215	species	Canada Warbler	Cardellina canadensis			3					United States	US	Michigan	US-MI	Alcona	US-MI-001					Sturgeon Point SP	L2193487	H	44.7132570	-83.2762384	2019-07-12	09:00:00	obsr603094	S58119406	Traveling	P22	EBIRD	105	2.897		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS781880798	2021-03-19 08:41:38.846017	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001	US-MI_2732	12			New Pine River Road and Forest Service 4431	L9582670	P	44.5144250	-83.6037710	2019-07-04	10:30:00	obsr603094	S57920834	Traveling	P22	EBIRD	85	19.312		3	1	G4335011	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS781822029	2021-03-19 08:41:38.846017	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001	US-MI_2732	12			New Pine River Road and Forest Service 4431	L9582670	P	44.5144250	-83.6037710	2019-07-04	10:30:00	obsr267922	S57916281	Traveling	P22	EBIRD	85	19.312		3	1	G4335011	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS782414284	2019-07-06 09:16:49	33215	species	Canada Warbler	Cardellina canadensis			2					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			44.554760, -83.515330	L9585924	P	44.5547600	-83.5153300	2019-07-04	20:01:00	obsr454519	S57965839	Stationary	P21	EBIRD	5			2	1	G4338981	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS781822061	2021-03-19 08:41:38.846017	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001	US-MI_2732	12			New Pine River Road and Forest Service 4431	L9582670	P	44.5144250	-83.6037710	2019-07-04	10:30:00	obsr346927	S57916282	Traveling	P22	EBIRD	85	19.312		3	1	G4335011	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS782009450	2019-07-06 09:16:49	33215	species	Canada Warbler	Cardellina canadensis			2					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			44.554760, -83.515330	L9585924	P	44.5547600	-83.5153300	2019-07-04	20:01:00	obsr419311	S57931310	Stationary	P21	EBIRD	5			2	1	G4338981	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS795364617	2021-03-19 08:41:38.846017	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Lost Lake Woods Club (Private)	L4771702	P	44.7781291	-83.4336425	2019-08-16	09:55:00	obsr580570	S59036047	Traveling	P22	EBIRD	105	8.047		1	1		1	1	0			Pics later	
URN:CornellLabOfOrnithology:EBIRD:OBS575189024	2020-05-23 12:47:47	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Laughing Whitefish Pt - eastern side/private property	L3578609	P	46.5032295	-86.9597965	2002-05-31		obsr196130	S42563964	Historical	P62	EBIRD			1.2141	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS642617672	2021-03-19 08:42:10.752209	33215	species	Canada Warbler	Cardellina canadensis			X					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Grand Marais	L728711	H	46.6739411	-85.9899902	2002-06-04		obsr13572	S47415259	Historical	P62	EBIRD				3	1		0	1	0		Walked a trail near Grand Marais.  Birded for around 2-3 hours.		
URN:CornellLabOfOrnithology:EBIRD:OBS759152328	2019-05-14 20:33:26	33215	species	Canada Warbler	Cardellina canadensis			2					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Laughing Whitefish Lake Preserve	L4193858	H	46.4247105	-87.0387983	2003-06-02		obsr196130	S50362994	Historical	P62	EBIRD				1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS681994217	2018-12-02 08:45:40	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Laughing Whitefish Lake Preserve	L4193858	H	46.4247105	-87.0387983	2003-06-04		obsr196130	S50363162	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS761896699	2019-05-18 20:16:38	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			AuTrain - wetland west of town	L9295537	P	46.4291523	-86.8587323	2004-06-15		obsr196130	S56467756	Historical	P62	EBIRD	30			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS761558380	2020-04-11 12:11:05	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Stutt's Creek - Boreal Area	L5297117	P	46.3614039	-86.5558290	2004-06-03		obsr196130	S56448471	Historical	P62	EBIRD	60			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS131234264	2014-07-31 16:28:05	33215	species	Canada Warbler	Cardellina canadensis			1	S 	C2	S 		United States	US	Michigan	US-MI	Alger	US-MI-003		12			Grand Marais	L728711	H	46.6739411	-85.9899902	2004-07-13	08:00:00	obsr92893	S9200899	Incidental	P20	EBIRD				5	1		0	1	0		Husband Joe, children-Ryan, Shannon, Adam		
URN:CornellLabOfOrnithology:EBIRD:OBS784683434	2020-05-23 12:47:47	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Laughing Whitefish Pt - eastern side/private property	L3578609	P	46.5032295	-86.9597965	2005-06-01		obsr196130	S58145563	Historical	P62	EBIRD	120			2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS858960774	2020-02-01 20:00:07	33215	species	Canada Warbler	Cardellina canadensis			2					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Star Siding Rd Region (se 1/4 T47N, R19W)	L10665416	P	46.3505909	-86.3914543	2005-06-04		obsr196130	S64026682	Historical	P62	EBIRD	390			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS67035239	2018-08-06 19:59:18	33215	species	Canada Warbler	Cardellina canadensis			X					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Alger: Rock River and Shelter Bay	L589890	P	46.4642903	-86.9306946	2005-08-12		obsr106380	S4559253	Incidental	P20	EBIRD				2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS33080835	2018-08-06 19:59:31	33215	species	Canada Warbler	Cardellina canadensis			3					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Chapel Shore	L333954	P	46.5374485	-86.4490166	2006-08-09	08:05:00	obsr98119	S2413530	Area	P23	EBIRD	105		3439.8280	1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS502089982	2020-12-12 11:50:10.811889	33215	species	Canada Warbler	Cardellina canadensis			2					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Hiawatha NF--Hovey Lake area	L4827352	H	46.2901350	-86.7015724	2008-06-22	07:00:00	obsr114025	S36993810	Traveling	P22	EBIRD	420	12.875		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508407111	2021-08-17 17:14:37.907716	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Kingston Plains	L3446971	H	46.5647618	-86.1935806	2008-07-19	13:00:00	obsr628542	S37405294	Traveling	P22	EBIRD	540	3.219		14	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS56812177	2021-03-19 08:42:10.752209	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Sand Point Marsh Trail, Pictured Rocks NL	L593554	P	46.4390000	-86.6790000	2008-08-20	09:30:00	obsr95858	S4105963	Traveling	P22	EBIRD	60	1.609	16.1874	2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS71452224	2021-03-19 08:42:10.752209	33215	species	Canada Warbler	Cardellina canadensis			X					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Munising	L192305	T	46.4110500	-86.6479600	2009-05-23	08:00:00	obsr109853	S5070185	Traveling	P22	EBIRD	180	56.326		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS208321367	2014-07-31 16:09:28	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Munising (town)	L1015191	H	46.4120616	-86.6501999	2009-06-01	09:30:00	obsr336721	S14976735	Traveling	P22	EBIRD	90	6.437		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS73390778	2018-08-06 20:00:23	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Alger: Rock River Yard List	L344232	P	46.4644872	-86.9278438	2009-08-03		obsr106380	S5218988	Incidental	P20	EBIRD				2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS461354518	2018-08-06 20:00:48	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Horseshoe Lake area	L5191813	P	46.4628930	-86.9309950	2010-07-20		obsr196130	S34014253	Historical	P62	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS96398619	2018-08-06 20:00:50	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Alger: Rock River Yard List	L344232	P	46.4644872	-86.9278438	2010-08-05		obsr106380	S6726208	Incidental	P20	EBIRD				2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS119743173	2019-07-24 18:35:52	33215	species	Canada Warbler	Cardellina canadensis			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			PRNL - Sand Point	L1176904	P	46.4493602	-86.6059113	2011-05-28	08:30:00	obsr97697	S8322422	Traveling	P22	EBIRD	60	1.609		2	1		0	1	1				
