GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS55799252	2021-08-06 10:29:06.86745	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2000-06-17		obsr115374	S4022907	Incidental	P20	EBIRD					0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS55799315	2021-08-06 10:49:36.90149	32181	species	Henslow's Sparrow	Centronyx henslowii			X					United States	US	Michigan	US-MI	Allegan	US-MI-005		23			Allegan SGA (general)	L385489	H	42.5500875	-86.0747910	2000-06-21		obsr115374	S4022913	Incidental	P20	EBIRD					0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS59957058	2021-03-31 03:23:18.836373	32181	species	Henslow's Sparrow	Centronyx henslowii			X					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan State Game Area - Todd Farms	L621982	P	42.5534597	-86.1314392	2003-05-17		obsr165884	S4350730	Incidental	P20	EBIRD					0		0	1	0			Todd Farms - May Big Day - Steve Walker	
URN:CornellLabOfOrnithology:EBIRD:OBS151515670	2021-08-06 10:29:06.86745	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005		23			Allegan SGA (general)	L385489	H	42.5500875	-86.0747910	2003-05-17		obsr166861	S10657791	Incidental	P20	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1035915004	2020-12-25 22:07:06.005473	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Allegan	US-MI-005		23			Ivybrook Farm	L7951254	P	42.5701137	-85.8862996	2005-06-18		obsr2074108	S77982984	Incidental	P20	EBIRD					1	G6047810	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS151504461	2020-12-25 22:07:06.005473	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Allegan	US-MI-005		23			Ivybrook Farm	L7951254	P	42.5701137	-85.8862996	2005-06-18		obsr166861	S10657204	Incidental	P20	EBIRD					1	G6047810	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS779273118	2021-08-06 10:11:32.559443	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan State Game Area, Farm Unit, Stop 6	L9539414	P	42.5481600	-86.1179100	2006-06-02	06:48:00	obsr801911	S57713171	Stationary	P21	EBIRD	5			1	0		0	1	0		250 m radius point count		
URN:CornellLabOfOrnithology:EBIRD:OBS130972925	2015-04-09 13:45:49	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2008-05-12		obsr284583	S9180325	Incidental	P20	EBIRD				2	0		0	1	0			adults	
URN:CornellLabOfOrnithology:EBIRD:OBS102908742	2018-08-06 11:19:45	32181	species	Henslow's Sparrow	Centronyx henslowii			1				Male, Adult (1)	United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2009-04-29	09:00:00	obsr203441	S7225778	Stationary	P21	EBIRD	60			2	1	G527368	0	1	0		With Mom.	Visible and singing in the field across the road from the wetland.	
URN:CornellLabOfOrnithology:EBIRD:OBS176883058	2018-08-06 11:19:45	32181	species	Henslow's Sparrow	Centronyx henslowii			1				Male, Adult (1)	United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2009-04-29	09:00:00	obsr203409	S12620199	Stationary	P21	EBIRD	60			2	1	G527368	0	1	0			Visible and singing in the field across the road from the wetland.	
URN:CornellLabOfOrnithology:EBIRD:OBS112675841	2015-04-09 13:45:49	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2009-05-16	18:30:00	obsr203441	S7869997	Traveling	P22	EBIRD	30	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS71412854	2021-03-19 08:42:34.111265	32181	species	Henslow's Sparrow	Centronyx henslowii			X					United States	US	Michigan	US-MI	Allegan	US-MI-005		23			Allegan SGA (general)	L385489	H	42.5500875	-86.0747910	2009-06-07		obsr111233	S5067177	Incidental	P20	EBIRD				4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS94722376	2021-03-31 03:23:18.836373	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2010-06-27	09:40:00	obsr203441	S6597199	Traveling	P22	EBIRD	130	6.437		2	1	G179055	0	1	0		With Ann Luft.		
URN:CornellLabOfOrnithology:EBIRD:OBS94321194	2021-03-26 02:51:31.718374	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2010-06-22	09:00:00	obsr166861	S6565904	Traveling	P22	EBIRD	120	3.219			1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS787257607	2019-07-21 17:08:59	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			ASGA Farm Unit	L9676786	P	42.5425300	-86.1096800	2010-06-04	05:53:00	obsr801911	S58352224	Incidental	P20	EBIRD				1	0		0	1	0		clear, calm, 50 deg. F, native prairie planting. known site for both species		
URN:CornellLabOfOrnithology:EBIRD:OBS94280441	2018-08-06 11:19:45	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2010-06-21	10:00:00	obsr166861	S6562978	Traveling	P22	EBIRD	60	6.437			1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS95641494	2021-03-19 08:42:34.111265	32181	species	Henslow's Sparrow	Centronyx henslowii			X					United States	US	Michigan	US-MI	Allegan	US-MI-005		23			Allegan SGA (general)	L385489	H	42.5500875	-86.0747910	2010-06-09	08:00:00	obsr143107	S6669730	Traveling	P22	EBIRD	210	8.047		3	1		0	1	0		buggy, misty, and overcast--Rachel, Bob and Karen		
URN:CornellLabOfOrnithology:EBIRD:OBS94726810	2021-03-31 03:23:18.836373	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2010-06-27	09:40:00	obsr200668	S6597732	Traveling	P22	EBIRD	130	6.437		2	1	G179055	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS787256219	2019-07-21 17:05:13	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			ASGA Farm Unit	L9676767	P	42.5425300	-86.1096800	2011-06-03	05:48:00	obsr801911	S58352118	Incidental	P20	EBIRD				1	0		0	1	0		Native prairie planting, partly cloudy, light wind, 57 deg. F, known site for species		
URN:CornellLabOfOrnithology:EBIRD:OBS154707967	2021-03-31 03:23:18.836373	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005		23			Allegan SGA (general)	L385489	H	42.5500875	-86.0747910	2012-05-28	19:45:00	obsr298049	S10865864	Stationary	P21	EBIRD	120			5	0	G1885357	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS430278209	2021-03-31 03:23:18.836373	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005		23			Allegan SGA (general)	L385489	H	42.5500875	-86.0747910	2012-05-28	19:45:00	obsr405477	S31614075	Stationary	P21	EBIRD	120			5	0	G1885357	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS227057360	2014-10-09 17:28:58	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Todd Farm	L2151585	P	42.5428366	-86.1171913	2012-05-11	10:00:00	obsr281935	S16465811	Traveling	P22	EBIRD	60	3.219		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS154950146	2021-04-01 07:44:03.049811	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2012-05-29	14:30:00	obsr203441	S10882172	Traveling	P22	EBIRD	90	6.437		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS423566730	2021-03-31 03:23:18.836373	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005		23			Allegan SGA (general)	L385489	H	42.5500875	-86.0747910	2012-05-28	19:45:00	obsr257540	S31109713	Stationary	P21	EBIRD	120			5	0	G1885357	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS194274994	2014-10-09 17:28:58	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Todd Farm	L2151585	P	42.5428366	-86.1171913	2012-05-11	10:00:00	obsr281935	S13979807	Traveling	P22	EBIRD	18	0.483		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS215772918	2014-10-09 18:34:30	32181	species	Henslow's Sparrow	Centronyx henslowii			X					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2012-06-25	09:30:00	obsr252136	S15524146	Traveling	P22	EBIRD	180	6.437		1	1		0	1	0		birds detected while I was looking for butterflies		
URN:CornellLabOfOrnithology:EBIRD:OBS158743187	2021-03-31 03:23:18.836373	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			59th s of 118	L1625436	P	42.5479323	-86.1170392	2012-07-15	06:29:00	obsr214201	S11155745	Traveling	P22	EBIRD	31	0.161		1	1		0	1	0			Couple heard only.  Singing it's song when I got there in morning.  Revisited site about 10 am and wind and heat came up and I no longer heard them,  Year bird.,   Missed several times around Mt Pleasant so glad to tick this one.	
URN:CornellLabOfOrnithology:EBIRD:OBS159141068	2015-04-09 13:45:49	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2012-07-21	06:45:00	obsr221163	S11187087	Traveling	P22	EBIRD	120	1.609		1	1		0	1	0			Found at the henslow spot.  Very good views at about 50 yards with a scope.  Singing "se lick" at the top of a weed.  Mostly plain breast. Flat head	
URN:CornellLabOfOrnithology:EBIRD:OBS158559117	2021-03-31 03:23:18.836373	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2012-07-12	06:15:00	obsr327931	S11142493	Traveling	P22	EBIRD	120	0.805		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS158811311	2021-03-19 08:42:34.111265	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2012-07-15	11:00:00	obsr167561	S11160568	Stationary	P21	EBIRD	45			3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS158997215	2015-04-09 13:45:49	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2012-07-18	09:45:00	obsr200449	S11175075	Stationary	P21	EBIRD	90			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS158592388	2021-03-31 03:23:18.836373	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2012-07-12	06:15:00	obsr203441	S11145183	Traveling	P22	EBIRD	90	0.161		2	1		0	1	0		With Eliot Nelson.		
URN:CornellLabOfOrnithology:EBIRD:OBS423566911	2016-08-15 18:19:31	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2012-07-30	07:30:00	obsr257540	S31109728	Traveling	P22	EBIRD	120	0.805		3	0	G1885368	0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS430278565	2016-09-16 21:28:33	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2012-07-30	07:30:00	obsr405477	S31614108	Traveling	P22	EBIRD	120	0.805		3	0	G1885368	0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS337214742	2015-08-27 11:19:56	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005		23			Allegan SGA (general)	L385489	H	42.5500875	-86.0747910	2012-07-30		obsr115116	S24676863	Incidental	P20	EBIRD					0		0	1	1			Photographed	
URN:CornellLabOfOrnithology:EBIRD:OBS159790701	2016-08-15 18:19:31	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2012-07-30	07:30:00	obsr298049	S11236523	Traveling	P22	EBIRD	120	0.805		3	0	G1885368	0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS197378472	2021-03-19 08:42:34.111265	32181	species	Henslow's Sparrow	Centronyx henslowii			X					United States	US	Michigan	US-MI	Allegan	US-MI-005		23			Allegan SGA (general)	L385489	H	42.5500875	-86.0747910	2013-05-18	07:30:00	obsr18194	S14156626	Traveling	P22	EBIRD	240	24.140		11	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS197843114	2021-08-05 13:55:42.860819	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2013-05-18	17:35:00	obsr214159	S14183126	Traveling	P22	EBIRD	75	16.093		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS197742600	2021-03-31 03:23:18.836373	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2013-05-19	20:00:00	obsr203441	S14176721	Stationary	P21	EBIRD	30			2	1	G624848	0	1	0		With Chace Scholten. Submitted from  BirdLog NA for Android v1.7	Life bird for Chace.--<a href="http://www.flickr.com/photos/rissa40/8756399358/" title="Henslow's Sparrow by rickbrigham, on Flickr"><img src="http://farm8.staticflickr.com/7363/8756399358_b943a384b8.jpg" alt="Henslow's Sparrow" /></a>--<a href="http://www.flickr.com/photos/rissa40/8755275277/" title="Henslow's Sparrow by rickbrigham, on Flickr"><img src="http://farm9.staticflickr.com/8119/8755275277_dec9a6e75f.jpg" alt="Henslow's Sparrow" /></a>--<a href="http://www.flickr.com/photos/rissa40/8756390486/" title="Henslow's Sparrow by rickbrigham, on Flickr"><img src="http://farm4.staticflickr.com/3756/8756390486_f291c67906.jpg" alt="Henslow's Sparrow" /></a>	
URN:CornellLabOfOrnithology:EBIRD:OBS676291399	2021-03-31 03:23:18.836373	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2013-05-11	13:30:00	obsr203409	S49914726	Stationary	P21	EBIRD	40			2	1	G3581940	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS198282644	2021-03-31 03:23:18.836373	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2013-05-22	19:00:00	obsr203441	S14210563	Stationary	P21	EBIRD	37			2	1		0	1	0		With Mom. Submitted from  BirdLog NA for Android v1.7		
URN:CornellLabOfOrnithology:EBIRD:OBS203541751	2021-03-31 03:23:18.836373	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2013-05-04	11:15:00	obsr264117	S13985849	Traveling	P22	EBIRD	30	3.219		7	1		0	1	0			Song heard across the street from wetland, in some spot it was rediscovered later in the month	
URN:CornellLabOfOrnithology:EBIRD:OBS206324210	2021-03-31 03:23:18.836373	32181	species	Henslow's Sparrow	Centronyx henslowii			1	S 	C2	S 	Male, Adult (1)	United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2013-05-11	11:30:00	obsr210790	S14823959	Traveling	P22	EBIRD	180	4.023		10	1		0	1	0			Only heard, did not see.	
URN:CornellLabOfOrnithology:EBIRD:OBS196103105	2018-08-06 11:23:08	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2013-05-11	12:15:00	obsr281935	S14084536	Stationary	P21	EBIRD	40			10	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS197796619	2021-03-31 03:23:18.836373	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2013-05-19	20:00:00	obsr264117	S14179905	Stationary	P21	EBIRD	30			2	1	G624848	0	1	0			Life bird for Chace.--<a href="http://www.flickr.com/photos/rissa40/8756399358/" title="Henslow's Sparrow by rickbrigham, on Flickr"><img src="http://farm8.staticflickr.com/7363/8756399358_b943a384b8.jpg" alt="Henslow's Sparrow" /></a>--<a href="http://www.flickr.com/photos/rissa40/8755275277/" title="Henslow's Sparrow by rickbrigham, on Flickr"><img src="http://farm9.staticflickr.com/8119/8755275277_dec9a6e75f.jpg" alt="Henslow's Sparrow" /></a>--<a href="http://www.flickr.com/photos/rissa40/8756390486/" title="Henslow's Sparrow by rickbrigham, on Flickr"><img src="http://farm4.staticflickr.com/3756/8756390486_f291c67906.jpg" alt="Henslow's Sparrow" /></a>	
URN:CornellLabOfOrnithology:EBIRD:OBS195868604	2021-03-31 03:23:18.836373	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2013-05-11	13:30:00	obsr203441	S14072236	Stationary	P21	EBIRD	40			2	1	G3581940	0	1	0		NAMC with Mom. Submitted from  BirdLog NA for Android v1.7		
URN:CornellLabOfOrnithology:EBIRD:OBS779280721	2021-03-31 03:23:18.836373	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan State Game Area, Farm Unit, Stop 6	L9539677	P	42.5481600	-86.1179100	2013-06-03	06:48:00	obsr801911	S57713774	Stationary	P21	EBIRD	5			1	0		0	1	0		250 m radius point count		
URN:CornellLabOfOrnithology:EBIRD:OBS1189036085	2021-07-04 10:16:50.364151	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Todd Farm Unit, Allegan SGA, Fennville US-MI (42.5491,-86.1175)	L9103915	P	42.5490710	-86.1174690	2013-06-30	07:54:00	obsr242675	S90726074	Traveling	P22	EBIRD	19	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS779280677	2019-06-26 16:02:00	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan State Game Area, Farm Unit, Stop 2	L9539673	P	42.5390500	-86.1078700	2013-06-03	06:13:00	obsr801911	S57713770	Stationary	P21	EBIRD	5			1	0		0	1	0		250 m radius point count		
URN:CornellLabOfOrnithology:EBIRD:OBS199881143	2021-04-01 07:44:03.049811	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2013-06-02	13:00:00	obsr203441	S14316447	Traveling	P22	EBIRD	143	8.047		2	1		0	1	0		With Mom. Submitted from  BirdLog NA for Android v1.7		
URN:CornellLabOfOrnithology:EBIRD:OBS201414601	2021-03-31 03:23:18.836373	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2013-06-14	08:24:00	obsr221163	S14419588	Traveling	P22	EBIRD	181	3.219		1	1		0	1	0		Submitted from  BirdLog for Android v1.6		
URN:CornellLabOfOrnithology:EBIRD:OBS256036454	2021-03-31 03:23:18.836373	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2014-05-24	07:23:00	obsr421507	S18533131	Traveling	P22	EBIRD	75	4.023		11	1		0	1	0		<br />Submitted from BirdLog NA for iOS, version 1.7.1		
URN:CornellLabOfOrnithology:EBIRD:OBS257632424	2021-03-31 03:23:18.836373	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2014-05-31	07:04:00	obsr203441	S18642290	Traveling	P22	EBIRD	115	4.828		1	1		0	1	0		Submitted from  BirdLog NA for Android v1.9.3		
URN:CornellLabOfOrnithology:EBIRD:OBS257431480	2021-04-01 07:44:03.049811	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2014-05-30	05:55:00	obsr421507	S18628942	Traveling	P22	EBIRD	270	28.967		1	1		0	1	0		<br />Submitted from BirdLog NA for iOS, version 1.7.1		
URN:CornellLabOfOrnithology:EBIRD:OBS261026346	2021-03-31 03:23:18.836373	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2014-06-23	08:00:00	obsr308637	S18888826	Traveling	P22	EBIRD	60	0.483		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS259687492	2021-03-19 08:42:34.111265	32181	species	Henslow's Sparrow	Centronyx henslowii			2	A 	C3	A 	Female, Adult (1); Male, Adult (1)	United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Grasslands at 117th and 58th	L2919688	P	42.5410343	-86.1082864	2014-06-14	09:49:00	obsr228203	S18785939	Traveling	P22	EBIRD	91	1.609		3	1		0	1	0		At first with Rick Brigham, then joined by Tom Beeke and briefly by Bob ?	Singing male perched on rightmost of two very short cedars at 42.540951, -86.107192.  Perhaps scopable from the road with minimal heat distortion, but if singing easily heard.  Carefully followed a mowed trail into the field (there are no signs prohibiting public entry anywhere) and got stellar looks at the singing male in this cedar.  Then the male went down for a while and never perched in clear sight again.  A female came up and began chirping while the male did circles around us in the grass (out of sight) while singing, so at that point we conscientiously left the area. The pair appears to be defending a nest site just west of these two short cedar trees in the lush grass near the mowed trail.  Our encounter was incidental and unexpected, but please keep a distance if chasing these birds to help keep them happily breeding in the area.	
URN:CornellLabOfOrnithology:EBIRD:OBS260355935	2021-08-06 10:51:57.379073	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2014-06-19	06:39:00	obsr203441	S18833408	Traveling	P22	EBIRD	124	4.828		1	1		0	1	0		Submitted from  BirdLog NA for Android v1.9.3	Continuing bird south of 117th east of 58th. Heard only.	
URN:CornellLabOfOrnithology:EBIRD:OBS260046166	2021-03-31 03:23:18.836373	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2014-06-16	08:10:00	obsr264117	S18810933	Traveling	P22	EBIRD	60	3.621		1	1		0	1	0			Yearbird (finally). At spot posted by Zach DeBruine.	
URN:CornellLabOfOrnithology:EBIRD:OBS259802425	2021-03-19 08:42:34.111265	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2014-06-15	07:28:00	obsr307354	S18793573	Traveling	P22	EBIRD	103	1.609		6	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS324537685	2021-03-31 03:23:18.836373	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Allegan	US-MI-005		23			Allegan SGA (general)	L385489	H	42.5500875	-86.0747910	2015-06-01	07:00:00	obsr139847	S23742866	Traveling	P22	EBIRD	300	24.140		3	1		0	1	0				
