GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS201770015	2018-08-05 13:12:45	7149	species	Least Bittern	Ixobrychus exilis			1					United States	US	Michigan	US-MI	Bay	US-MI-017	US-MI_1628				Nayanquing Point SWA	L577756	H	43.7742237	-83.9376283	2013-06-17	13:00:00	obsr289214	S14444594	Traveling	P22	EBIRD	40	0.402		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS372135786	2021-03-30 18:11:25.024588	7149	species	Least Bittern	Ixobrychus exilis			X					United States	US	Michigan	US-MI	Bay	US-MI-017	US-MI_1628				Nayanquing Point SWA	L577756	H	43.7742237	-83.9376283	2013-06-23	07:45:00	obsr311952	S27400661	Traveling	P22	EBIRD	180	3.219		2	1		0	1	0		68 degrees.  Duration may be a little off.		
URN:CornellLabOfOrnithology:EBIRD:OBS202200919	2021-08-06 10:51:57.379073	7149	species	Least Bittern	Ixobrychus exilis			1					United States	US	Michigan	US-MI	Bay	US-MI-017	US-MI_1628				Nayanquing Point SWA	L577756	H	43.7742237	-83.9376283	2013-06-22	09:46:00	obsr323129	S14476125	Traveling	P22	EBIRD	120	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS202873780	2021-03-30 18:11:25.024588	7149	species	Least Bittern	Ixobrychus exilis			2					United States	US	Michigan	US-MI	Bay	US-MI-017	US-MI_1628				Nayanquing Point SWA	L577756	H	43.7742237	-83.9376283	2013-06-29	07:15:00	obsr358645	S14529367	Traveling	P22	EBIRD	240	3.219		1	1		0	1	0		This list includes sightings made at both the observation tower at the end of Kitchen Road and the "south marsh" , a 1/2 mile hike from the parking lot at the end of Tower Beach Road.		
URN:CornellLabOfOrnithology:EBIRD:OBS372130197	2021-03-31 03:28:38.49621	7149	species	Least Bittern	Ixobrychus exilis			X					United States	US	Michigan	US-MI	Bay	US-MI-017	US-MI_1628				Nayanquing Point SWA	L577756	H	43.7742237	-83.9376283	2013-06-22	15:50:00	obsr311952	S27400251	Traveling	P22	EBIRD	105	1.207		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS204750220	2021-03-19 09:41:01.094925	7149	species	Least Bittern	Ixobrychus exilis			4					United States	US	Michigan	US-MI	Bay	US-MI-017	US-MI_1628				Nayanquing Point SWA	L577756	H	43.7742237	-83.9376283	2013-07-13	13:30:00	obsr277314	S14654652	Traveling	P22	EBIRD	90	3.219		1	1	G660970	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS429267369	2018-08-05 13:13:07	7149	species	Least Bittern	Ixobrychus exilis			X					United States	US	Michigan	US-MI	Bay	US-MI-017	US-MI_1628				Nayanquing Point SWA	L577756	H	43.7742237	-83.9376283	2013-07-03		obsr146582	S31536875	Historical	P62	EBIRD				2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS206266303	2021-03-19 09:41:01.094925	7149	species	Least Bittern	Ixobrychus exilis			1					United States	US	Michigan	US-MI	Bay	US-MI-017	US-MI_1628				Nayanquing Point SWA	L577756	H	43.7742237	-83.9376283	2013-07-30	16:20:00	obsr199694	S14819371	Traveling	P22	EBIRD	85	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS204512542	2021-03-19 09:41:01.094925	7149	species	Least Bittern	Ixobrychus exilis			4					United States	US	Michigan	US-MI	Bay	US-MI-017	US-MI_1628				Nayanquing Point SWA	L577756	H	43.7742237	-83.9376283	2013-07-13	13:30:00	obsr88596	S14636716	Traveling	P22	EBIRD	90	3.219		1	1	G660970	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS253176199	2018-09-30 20:50:17	7149	species	Least Bittern	Ixobrychus exilis			1					United States	US	Michigan	US-MI	Bay	US-MI-017	US-MI_1628				Nayanquing Point SWA	L577756	H	43.7742237	-83.9376283	2014-05-12	13:38:00	obsr297580	S18364814	Traveling	P22	EBIRD	180	2.414		4	1		0	1	0		Also, we spooked a nightjar that took off low in the grass for a few feet and disappeared.	heard	
URN:CornellLabOfOrnithology:EBIRD:OBS257138061	2021-03-30 18:11:25.024588	7149	species	Least Bittern	Ixobrychus exilis			1					United States	US	Michigan	US-MI	Bay	US-MI-017	US-MI_1628				Nayanquing Point SWA	L577756	H	43.7742237	-83.9376283	2014-05-29	08:00:00	obsr20725	S18608056	Traveling	P22	EBIRD	115	7.242		1	1	G918476	0	1	0		The other observers were Beth & Don Freiday and Kathy & Roger Horn.--<br />Submitted from BirdLog NA for iOS, version 1.7.1		
URN:CornellLabOfOrnithology:EBIRD:OBS256344087	2021-03-31 03:28:38.49621	7149	species	Least Bittern	Ixobrychus exilis			1					United States	US	Michigan	US-MI	Bay	US-MI-017	US-MI_1628				Nayanquing Point SWA	L577756	H	43.7742237	-83.9376283	2014-05-25	07:30:00	obsr199694	S18551419	Traveling	P22	EBIRD	180	2.414		1	1		0	1	0				
