GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS288007226	2021-04-01 07:42:59.453876	31855	species	Grasshopper Sparrow	Ammodramus savannarum			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Harrisville	L196132	T	44.6564100	-83.2946700	2005-07-17		obsr167561	S21101648	Historical	P62	EBIRD		19.312			0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS350421958	2021-08-17 17:07:50.30124	31855	species	Grasshopper Sparrow	Ammodramus savannarum			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Lost Lake Woods Club	L1361937	P	44.7825916	-83.4302162	2015-05-29	07:00:00	obsr51455	S25614946	Traveling	P22	EBIRD	540	24.140		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS350420366	2021-03-24 15:25:57.986517	31855	species	Grasshopper Sparrow	Ammodramus savannarum			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Lost Lake Woods Club	L1361937	P	44.7825916	-83.4302162	2015-07-14	07:00:00	obsr51455	S25614821	Traveling	P22	EBIRD	540	24.140		1	0		0	1	0		Driving and walking trails at Lost Lake Woods Club. I tracked number of species, not number of individuals.		
URN:CornellLabOfOrnithology:EBIRD:OBS521758480	2021-08-06 10:57:01.624053	31855	species	Grasshopper Sparrow	Ammodramus savannarum			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			1–365 S McGregor Rd, Harrisville township US-MI (44.6549,-83.3625)	L6132740	P	44.6549250	-83.3625410	2017-07-29	09:09:00	obsr167561	S38371141	Stationary	P21	EBIRD	22			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS625617209	2021-08-06 10:57:01.624053	31855	species	Grasshopper Sparrow	Ammodramus savannarum			2					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			(44.713, -83.485)	L7492368	P	44.7128150	-83.4854106	2018-05-30	09:10:00	obsr603094	S46155917	Traveling	P22	EBIRD	110	4.828		2	1	G3245676	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS625642056	2021-08-06 10:57:01.624053	31855	species	Grasshopper Sparrow	Ammodramus savannarum			2					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			(44.713, -83.485)	L7492368	P	44.7128150	-83.4854106	2018-05-30	09:10:00	obsr580570	S46157603	Traveling	P22	EBIRD	110	4.828		2	1	G3245676	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS631317328	2018-08-06 20:24:47	31855	species	Grasshopper Sparrow	Ammodramus savannarum			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Harrisville, Michigan	L3365457	P	44.6459868	-83.3541942	2018-06-15	11:15:00	obsr580570	S46567694	Traveling	P22	EBIRD	40	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS635133361	2018-08-06 20:25:13	31855	species	Grasshopper Sparrow	Ammodramus savannarum			2					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Harrisville, Michigan	L3365457	P	44.6459868	-83.3541942	2018-06-27	14:20:00	obsr580570	S46844194	Traveling	P22	EBIRD	30	1.207		3	1	G3309822	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS631641563	2021-03-19 08:41:38.846017	31855	species	Grasshopper Sparrow	Ammodramus savannarum			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Harrisville, Michigan	L3365457	P	44.6459868	-83.3541942	2018-06-16	09:45:00	obsr580570	S46591065	Traveling	P22	EBIRD	49	2.012		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS635144417	2018-08-06 20:25:13	31855	species	Grasshopper Sparrow	Ammodramus savannarum			2					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Harrisville, Michigan	L3365457	P	44.6459868	-83.3541942	2018-06-27	14:20:00	obsr603094	S46845047	Traveling	P22	EBIRD	30	1.207		3	1	G3309822	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS635401096	2018-08-06 20:25:13	31855	species	Grasshopper Sparrow	Ammodramus savannarum			2					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Harrisville, Michigan	L3365457	P	44.6459868	-83.3541942	2018-06-27	14:20:00	obsr43361	S46865048	Traveling	P22	EBIRD	30	1.207		3	1	G3309822	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS775205994	2019-06-15 17:18:57	31855	species	Grasshopper Sparrow	Ammodramus savannarum			2					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Lost Lake Woods Club	L1361937	P	44.7825916	-83.4302162	2019-06-15	09:30:00	obsr51455	S57392609	Traveling	P22	EBIRD	85	12.875		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS791013396	2019-08-02 05:42:04	31855	species	Grasshopper Sparrow	Ammodramus savannarum			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Flynn Valley Rd (44.8559,-83.8787)	L9731461	P	44.8558730	-83.8786800	2019-07-01	12:37:00	obsr606657	S58681242	Incidental	P20	EBIRD				1	0		0	1	0		Drs Club Rd at Flying Deer Ranch		
URN:CornellLabOfOrnithology:EBIRD:OBS740618765	2019-04-18 13:47:06	31855	species	Grasshopper Sparrow	Ammodramus savannarum			X					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2004-05-29		obsr196130	S55093675	Historical	P62	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS758521299	2019-05-19 06:14:07	31855	species	Grasshopper Sparrow	Ammodramus savannarum			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2004-05-29		obsr196130	S56248838	Historical	P62	EBIRD				4	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS758533717	2021-03-19 08:42:10.752209	31855	species	Grasshopper Sparrow	Ammodramus savannarum			6					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2004-06-08		obsr196130	S56249637	Historical	P62	EBIRD	210			1	1		0	1	1			This sighting is being added from my breeding bird atlas report of 15 years ago.  No description of these birds is included in this report and I have no specific recollection of their appearance.  However, this is a species which nests at this site yearly in at least this number.	
URN:CornellLabOfOrnithology:EBIRD:OBS762200772	2019-05-19 10:26:30	31855	species	Grasshopper Sparrow	Ammodramus savannarum			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2004-07-17		obsr196130	S56485399	Historical	P62	EBIRD	150			2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS762196997	2019-05-19 13:44:06	31855	species	Grasshopper Sparrow	Ammodramus savannarum			2					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2004-07-11		obsr196130	S56485185	Historical	P62	EBIRD	135			1	0		0	1	1			Estimated minimum.  This sighting is being added from my breeding bird atlas report of 15 years ago. No description of these birds is included in this report and I have no specific recollection of their appearance. However, this is a species which nests at this site yearly in numbers greater than this, and is one with which I was very familiar at the time of this survey.	
URN:CornellLabOfOrnithology:EBIRD:OBS463698952	2018-08-06 19:59:26	31855	species	Grasshopper Sparrow	Ammodramus savannarum			2					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2006-06-17		obsr196130	S34201784	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS32803605	2020-12-05 19:24:45.715578	31855	species	Grasshopper Sparrow	Ammodramus savannarum			2					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Sable prairie	L336848	P	46.6598175	-86.0104988	2006-07-20	09:45:00	obsr98119	S2388461	Stationary	P21	EBIRD	20			1	1		0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS502090018	2020-12-12 11:50:10.811889	31855	species	Grasshopper Sparrow	Ammodramus savannarum			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Hiawatha NF--Hovey Lake area	L4827352	H	46.2901350	-86.7015724	2008-06-22	07:00:00	obsr114025	S36993810	Traveling	P22	EBIRD	420	12.875		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS960983948	2021-08-06 10:34:18.854842	31855	species	Grasshopper Sparrow	Ammodramus savannarum			3					United States	US	Michigan	US-MI	Alger	US-MI-003		12			UPREC North Farm	L9324269	H	46.3523239	-86.9322232	2009-06-20	07:00:00	obsr358645	S71856516	Traveling	P22	EBIRD	120	3.219		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS130866823	2017-08-16 06:35:03	31855	species	Grasshopper Sparrow	Ammodramus savannarum			6					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2010-06-19	08:00:00	obsr229717	S9172544	Historical	P62	EBIRD				3	0		0	1	1		Birding party: Karl Overman, Mark Hubinger, James Dawes		
URN:CornellLabOfOrnithology:EBIRD:OBS725309783	2021-08-06 10:58:29.382172	31855	species	Grasshopper Sparrow	Ammodramus savannarum			X					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2011-06-02	16:00:00	obsr309334	S53914579	Traveling	P22	EBIRD	150	9.656		2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS198858259	2018-08-06 20:03:21	31855	species	Grasshopper Sparrow	Ammodramus savannarum			2					United States	US	Michigan	US-MI	Alger	US-MI-003		12			DNR Grasslands	L2193914	P	46.2594293	-86.8726301	2013-05-26	12:15:00	obsr240917	S14249330	Traveling	P22	EBIRD	60	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS198541534	2021-03-19 08:42:10.752209	31855	species	Grasshopper Sparrow	Ammodramus savannarum			2					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Au Train Basin SWA	L2190645	P	46.2402206	-86.8773079	2013-05-24	06:30:00	obsr97697	S14228991	Incidental	P20	EBIRD				1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS202434516	2018-08-06 20:03:58	31855	species	Grasshopper Sparrow	Ammodramus savannarum			2					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2013-06-24	12:30:00	obsr106380	S14493798	Traveling	P22	EBIRD	60	4.828		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS262942340	2021-09-05 12:35:46.924349	31855	species	Grasshopper Sparrow	Ammodramus savannarum			2					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Pictured Rocks NL--Grand Sable VC	L2966851	H	46.6571708	-86.0208347	2014-07-05	13:00:00	obsr128205	S19038918	Stationary	P21	EBIRD	10			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS324288423	2015-06-01 00:21:45	31855	species	Grasshopper Sparrow	Ammodramus savannarum			2					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Goose Refuge	L3595983	P	46.2467800	-86.8505000	2015-05-31	17:28:00	obsr401915	S23726466	Traveling	P22	EBIRD	91	1.609		2	1		0	1	0		Submitted from  BirdLog NA for Android v1.9.6		
URN:CornellLabOfOrnithology:EBIRD:OBS324791585	2021-03-19 08:42:10.752209	31855	species	Grasshopper Sparrow	Ammodramus savannarum			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Grand Marais	L728711	H	46.6739411	-85.9899902	2015-06-03	08:03:00	obsr509813	S23760952	Traveling	P22	EBIRD	45	4.023		1	1		0	1	0		Submitted from  BirdLog NA for Android v1.9.6		
URN:CornellLabOfOrnithology:EBIRD:OBS412462266	2021-03-19 08:42:10.752209	31855	species	Grasshopper Sparrow	Ammodramus savannarum			8					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2016-06-17	07:05:00	obsr106380	S30266372	Traveling	P22	EBIRD	120	6.437		3	1		0	1	1			Seen and singing, photo	
URN:CornellLabOfOrnithology:EBIRD:OBS412530527	2021-03-19 08:42:10.752209	31855	species	Grasshopper Sparrow	Ammodramus savannarum			7					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2016-06-17	07:09:00	obsr196130	S30271062	Traveling	P22	EBIRD	138	6.437		3	1		1	1	1			This site supports high numbers of this species yearly.  All birds were both seen (flat-headed, light ventral surfaces with no stripes, oddly colored buffy brownish supraloral spot), and heard (high, "dry" buzz on one pitch).  Two poor pictures  included.	
URN:CornellLabOfOrnithology:EBIRD:OBS420302336	2016-08-09 14:53:11	31855	species	Grasshopper Sparrow	Ammodramus savannarum			2					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2016-07-26	11:16:00	obsr178125	S30864562	Traveling	P22	EBIRD	35	0.322		2	1		0	1	1			Difficult to see but singing tip top zeeeeee.	
URN:CornellLabOfOrnithology:EBIRD:OBS507119742	2018-08-06 20:15:00	31855	species	Grasshopper Sparrow	Ammodramus savannarum			5					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2017-06-01	07:19:00	obsr178125	S37316769	Traveling	P22	EBIRD	240	11.265		4	1	G2462726	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS507365686	2018-08-06 20:15:00	31855	species	Grasshopper Sparrow	Ammodramus savannarum			5					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2017-06-01	07:19:00	obsr196130	S37334712	Traveling	P22	EBIRD	240	11.265		4	1	G2462726	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS506998263	2018-08-06 20:15:00	31855	species	Grasshopper Sparrow	Ammodramus savannarum			5					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2017-06-01	07:19:00	obsr106380	S37308373	Traveling	P22	EBIRD	240	11.265		4	1	G2462726	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS521530505	2021-08-06 10:46:59.017905	31855	species	Grasshopper Sparrow	Ammodramus savannarum			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2017-07-27	07:30:00	obsr604860	S38353321	Traveling	P22	EBIRD	120	3.219		2	1		1	1	1		Does not include heard-only birds	Savannah ruled out due to mostly unstreaked sides and breast, plain face except for ear patch, plain brown wings, short tail, etc.; have seen many in Ohio.	
URN:CornellLabOfOrnithology:EBIRD:OBS521053760	2021-08-06 10:30:56.140575	31855	species	Grasshopper Sparrow	Ammodramus savannarum			6					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2017-07-21	10:04:00	obsr106380	S38316643	Traveling	P22	EBIRD	120	4.828		5	1		0	1	1			seen and singing, counted, field not cut	
URN:CornellLabOfOrnithology:EBIRD:OBS520964953	2021-08-06 10:57:01.624053	31855	species	Grasshopper Sparrow	Ammodramus savannarum			6					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2017-07-21	10:04:00	obsr178125	S38309564	Traveling	P22	EBIRD	120	4.828		5	1	G2554457	0	1	1			Seen and heard singing	
URN:CornellLabOfOrnithology:EBIRD:OBS521056949	2021-08-06 10:30:56.140575	31855	species	Grasshopper Sparrow	Ammodramus savannarum			6					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2017-07-21	10:04:00	obsr196130	S38316895	Traveling	P22	EBIRD	120	4.828		5	1	G2554457	0	1	1			Seen and heard singing	
URN:CornellLabOfOrnithology:EBIRD:OBS614246500	2020-05-23 12:47:47	31855	species	Grasshopper Sparrow	Ammodramus savannarum			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Laughing Whitefish Pt - eastern side/private property	L3578609	P	46.5032295	-86.9597965	2018-05-08	07:48:00	obsr196130	S45458089	Traveling	P22	EBIRD	182	4.023		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS619173124	2021-09-05 12:35:46.924349	31855	species	Grasshopper Sparrow	Ammodramus savannarum			2					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Pictured Rocks NL--Grand Sable VC	L2966851	H	46.6571708	-86.0208347	2018-05-16	11:07:00	obsr229932	S45751855	Traveling	P22	EBIRD	90	0.483		2	1	G3205407	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS619176023	2021-09-05 12:35:46.924349	31855	species	Grasshopper Sparrow	Ammodramus savannarum			2					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Pictured Rocks NL--Grand Sable VC	L2966851	H	46.6571708	-86.0208347	2018-05-16	11:07:00	obsr393739	S45752036	Traveling	P22	EBIRD	90	0.483		2	1	G3205407	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS627145764	2018-06-03 10:23:19	31855	species	Grasshopper Sparrow	Ammodramus savannarum			5					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2018-06-02	10:30:00	obsr178125	S46262413	Traveling	P22	EBIRD	190	2.414		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS626819131	2018-08-06 20:24:18	31855	species	Grasshopper Sparrow	Ammodramus savannarum			5					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2018-06-02	10:30:00	obsr106380	S46239964	Traveling	P22	EBIRD	190	2.414		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS634165210	2018-08-06 20:25:07	31855	species	Grasshopper Sparrow	Ammodramus savannarum			1					United States	US	Michigan	US-MI	Alger	US-MI-003					Pictured Rocks NL--Hurricane River CG	L6228979	H	46.6659299	-86.1667809	2018-06-24	09:44:00	obsr340634	S46774745	Traveling	P22	EBIRD	70	4.828		2	1		0	1	0		includes observations from nearby locations		
URN:CornellLabOfOrnithology:EBIRD:OBS629650116	2018-08-06 20:24:35	31855	species	Grasshopper Sparrow	Ammodramus savannarum			6					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2018-06-10	06:37:00	obsr196130	S46442659	Traveling	P22	EBIRD	98	4.023		1	1		1	1	1			They nest here yearly in good numbers.  It is a large area of appropriate habitat.  See photos below for documentation of appearance (two shots of same bird).   They were all perched up and singing.	
URN:CornellLabOfOrnithology:EBIRD:OBS768750545	2021-03-19 08:42:10.752209	31855	species	Grasshopper Sparrow	Ammodramus savannarum			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2019-05-30	09:55:00	obsr178125	S56915555	Traveling	P22	EBIRD	139	7.660		4	1	G4238121	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS768940410	2021-03-19 08:42:10.752209	31855	species	Grasshopper Sparrow	Ammodramus savannarum			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2019-05-30	09:55:00	obsr106380	S56929114	Traveling	P22	EBIRD	139	7.660		4	1	G4238121	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS774589887	2021-03-19 08:42:10.752209	31855	species	Grasshopper Sparrow	Ammodramus savannarum			5					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone - DNR Refuge's Grasslands	L9461758	P	46.2549766	-86.8971387	2019-06-13	07:13:00	obsr196130	S57343821	Traveling	P22	EBIRD	93	4.023		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS771552178	2019-06-05 19:39:46	31855	species	Grasshopper Sparrow	Ammodramus savannarum			3					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2019-06-05	11:31:00	obsr658413	S57117523	Traveling	P22	EBIRD	230	4.828		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS782863463	2021-08-06 10:42:43.605357	31855	species	Grasshopper Sparrow	Ammodramus savannarum			5					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2019-07-07	10:46:00	obsr178125	S57999692	Traveling	P22	EBIRD	65	4.941		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS796295305	2019-08-19 15:20:11	31855	species	Grasshopper Sparrow	Ammodramus savannarum			3					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Limestone Grasslands	L2713031	H	46.2576974	-86.9017911	2019-08-19	10:53:00	obsr106380	S59107356	Traveling	P22	EBIRD	145	3.219		7	1		0	1	1			Chunky, flat head, Buffy chest, pale central crown stripe...family group. Known nesting here	
URN:CornellLabOfOrnithology:EBIRD:OBS55708803	2021-03-30 17:30:02.153395	31855	species	Grasshopper Sparrow	Ammodramus savannarum			X					United States	US	Michigan	US-MI	Allegan	US-MI-005		23			Allegan SGA (general)	L385489	H	42.5500875	-86.0747910	2000-05-13		obsr115374	S4017472	Incidental	P20	EBIRD					0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS963162861	2021-04-01 07:44:03.049811	31855	species	Grasshopper Sparrow	Ammodramus savannarum			3					United States	US	Michigan	US-MI	Allegan	US-MI-005		23			Allegan SGA (general)	L385489	H	42.5500875	-86.0747910	2000-05-20	07:00:00	obsr40545	S72027944	Historical	P62	EBIRD				1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS366732348	2021-03-31 03:23:18.836373	31855	species	Grasshopper Sparrow	Ammodramus savannarum			X					United States	US	Michigan	US-MI	Allegan	US-MI-005		23			Allegan SGA (general)	L385489	H	42.5500875	-86.0747910	2000-05-21		obsr234952	S26961971	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS55799312	2021-08-06 10:49:36.90149	31855	species	Grasshopper Sparrow	Ammodramus savannarum			X					United States	US	Michigan	US-MI	Allegan	US-MI-005		23			Allegan SGA (general)	L385489	H	42.5500875	-86.0747910	2000-06-21		obsr115374	S4022913	Incidental	P20	EBIRD					0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS55718234	2014-10-09 18:04:45	31855	species	Grasshopper Sparrow	Ammodramus savannarum			X					United States	US	Michigan	US-MI	Allegan	US-MI-005		23			Allegan SGA (general)	L385489	H	42.5500875	-86.0747910	2000-06-03		obsr115374	S4018027	Incidental	P20	EBIRD					0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS55799250	2021-08-06 10:29:06.86745	31855	species	Grasshopper Sparrow	Ammodramus savannarum			X					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2000-06-17		obsr115374	S4022907	Incidental	P20	EBIRD					0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS192682511	2014-10-09 18:04:46	31855	species	Grasshopper Sparrow	Ammodramus savannarum			X					United States	US	Michigan	US-MI	Allegan	US-MI-005		23			Allegan SGA (general)	L385489	H	42.5500875	-86.0747910	2001-06-16	09:00:00	obsr26691	S13884403	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS58621232	2021-03-31 03:23:18.836373	31855	species	Grasshopper Sparrow	Ammodramus savannarum			X					United States	US	Michigan	US-MI	Allegan	US-MI-005		23			Allegan SGA (general)	L385489	H	42.5500875	-86.0747910	2001-06-12		obsr115374	S4251504	Incidental	P20	EBIRD				1	1		0	1	0			todd farm	
URN:CornellLabOfOrnithology:EBIRD:OBS58621731	2021-08-06 10:49:36.90149	31855	species	Grasshopper Sparrow	Ammodramus savannarum			X					United States	US	Michigan	US-MI	Allegan	US-MI-005		23			Allegan SGA (general)	L385489	H	42.5500875	-86.0747910	2001-06-16		obsr115374	S4251538	Incidental	P20	EBIRD				8	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS779268731	2021-03-31 03:23:18.836373	31855	species	Grasshopper Sparrow	Ammodramus savannarum			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan State Game Area, Farm Unit, Stop 2	L9539278	P	42.5390500	-86.1078700	2001-06-03	06:13:00	obsr801911	S57712847	Stationary	P21	EBIRD	5			1	0		0	1	0		250 m radius point count		
URN:CornellLabOfOrnithology:EBIRD:OBS779268167	2021-03-19 08:42:34.111265	31855	species	Grasshopper Sparrow	Ammodramus savannarum			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan State Game Area, Farm Unit, Stop 3	L9539279	P	42.5427000	-86.1128700	2001-06-03	06:20:00	obsr801911	S57712801	Stationary	P21	EBIRD	5			1	0		0	1	0		250 m radius point count		
URN:CornellLabOfOrnithology:EBIRD:OBS130058753	2015-04-09 13:45:49	31855	species	Grasshopper Sparrow	Ammodramus savannarum			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2002-05-26		obsr284583	S9106603	Incidental	P20	EBIRD				2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS59952274	2014-11-11 21:16:27	31855	species	Grasshopper Sparrow	Ammodramus savannarum			X					United States	US	Michigan	US-MI	Allegan	US-MI-005		23			Allegan SGA (general)	L385489	H	42.5500875	-86.0747910	2003-05-16		obsr113041	S4350449	Incidental	P20	EBIRD				1	0	G92026	0	1	0		birding with Carol Snoek	todd farm	
URN:CornellLabOfOrnithology:EBIRD:OBS59957056	2021-03-31 03:23:18.836373	31855	species	Grasshopper Sparrow	Ammodramus savannarum			X					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan State Game Area - Todd Farms	L621982	P	42.5534597	-86.1314392	2003-05-17		obsr165884	S4350730	Incidental	P20	EBIRD					0		0	1	0			Todd Farms - May Big Day - Steve Walker	
URN:CornellLabOfOrnithology:EBIRD:OBS58667539	2014-11-11 21:16:26	31855	species	Grasshopper Sparrow	Ammodramus savannarum			X					United States	US	Michigan	US-MI	Allegan	US-MI-005		23			Allegan SGA (general)	L385489	H	42.5500875	-86.0747910	2003-05-16		obsr115374	S4255757	Incidental	P20	EBIRD				1	0	G92026	0	1	0			todd farm	
