GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS780618155	2019-07-01 21:38:20	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001	US-MI_2732	12			New Pine River Road, Glennie, Michigan, US (44.515, -83.604)	L9560544	P	44.5149498	-83.6036075	2019-06-30	10:56:00	obsr274445	S57819815	Stationary	P21	EBIRD	20			2	1	G4325546	1	1	1			Pics to follow  black over bill 	
URN:CornellLabOfOrnithology:EBIRD:OBS780502058	2019-07-01 21:38:20	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001	US-MI_2732	12			Huron-Manistee National Forests Glennie US-MI (44.5149,83.6037)	L9567726	P	44.5147645	-83.6035152	2019-06-30	10:56:00	obsr413691	S57810741	Stationary	P21	EBIRD	20			2	1	G4325546	1	1	1		Joining Matt Hegwood		
URN:CornellLabOfOrnithology:EBIRD:OBS780532126	2019-07-02 18:37:16	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001	US-MI_2732	12			Huron-Manistee National Forests, Glennie US-MI (44.5149,-83.6037)	L9561069	P	44.5148920	-83.6037340	2019-06-30	11:57:00	obsr114260	S57812962	Stationary	P21	EBIRD	15			1	1		1	1	1			Thanks Phil and Matt, photos: slightly smaller than a robin but chunkier, dark gray back (darker than Northern Shrike) relatively short bill compared to Northern Shrike, wide black facial mask	
URN:CornellLabOfOrnithology:EBIRD:OBS780738392	2019-06-30 23:27:44	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001	US-MI_2732	12			New Pine River Road, Glennie, Michigan, US (44.519, -83.604)	L9564720	P	44.5188283	-83.6037288	2019-06-30	15:48:00	obsr264117	S57829651	Traveling	P22	EBIRD	45	0.322		1	1		0	1	1			Found this morning. Photos to be sent to MBRC. Perched on snag at 44.515157,-83.603325	
URN:CornellLabOfOrnithology:EBIRD:OBS782329625	2021-03-19 08:41:38.846017	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001	US-MI_2732	12			New Pine River Road	L9593628	P	44.5152147	-83.6033165	2019-07-05	09:15:00	obsr319036	S57958936	Traveling	P22	EBIRD	105	1.046		1	1		1	1	1			Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS781822044	2021-03-19 08:41:38.846017	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001	US-MI_2732	12			New Pine River Road and Forest Service 4431	L9582670	P	44.5144250	-83.6037710	2019-07-04	10:30:00	obsr346927	S57916282	Traveling	P22	EBIRD	85	19.312		3	1	G4335011	1	1	1			Continuing. Pics. 	
URN:CornellLabOfOrnithology:EBIRD:OBS781278790	2019-07-02 23:34:09	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001	US-MI_2732	12			New Pine River Rd.& Forest Service 4431	L9568520	P	44.5157078	-83.6036852	2019-07-02	13:30:00	obsr580570	S57872459	Traveling	P22	EBIRD	80	3.219		2	1	G4330505	0	1	1			Continuing bird. Photos if needed.	
URN:CornellLabOfOrnithology:EBIRD:OBS785063170	2019-07-15 17:55:43	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001	US-MI_2732	12			(44.515, -83.604)	L9583256	P	44.5152103	-83.6036445	2019-07-05	10:43:00	obsr338406	S58174344	Traveling	P22	EBIRD_BCN	65	0.177		1	1		0	1	1			Continuing on tallest dead pine to east at 9:00 to the outside	
URN:CornellLabOfOrnithology:EBIRD:OBS781282089	2019-07-02 23:34:09	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001	US-MI_2732	12			New Pine River Rd.& Forest Service 4431	L9568520	P	44.5157078	-83.6036852	2019-07-02	13:30:00	obsr603094	S57872736	Traveling	P22	EBIRD	80	3.219		2	1	G4330505	0	1	1			Continuing bird. Photos if needed.	
URN:CornellLabOfOrnithology:EBIRD:OBS783045017	2019-07-08 19:14:20	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001	US-MI_2732	12			New Pine River Rd. north of FS4431 Trail	L9605837	P	44.5151649	-83.6016799	2019-07-06	11:20:00	obsr526688	S58014018	Traveling	P22	EBIRD	147	0.805		2	1		0	1	1			Continuing .2 miles north of where it was first observed by Phil and Matt.  The LOSH was perched at the top of a snag located approx. 75 yards from the road as we arrived and then flew NE less than 20 seconds later.  We stayed in the area for another 2.5 hours hoping to obtain photos but the LOSH did not return.  I spoke to another birder who had observed the LOSH just minutes before we got there, nearer to the original observation spot.	
URN:CornellLabOfOrnithology:EBIRD:OBS781880781	2021-03-19 08:41:38.846017	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001	US-MI_2732	12			New Pine River Road and Forest Service 4431	L9582670	P	44.5144250	-83.6037710	2019-07-04	10:30:00	obsr603094	S57920834	Traveling	P22	EBIRD	85	19.312		3	1	G4335011	1	1	1			Continuing. Pics. 	
URN:CornellLabOfOrnithology:EBIRD:OBS782145916	2019-09-14 23:56:57	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001	US-MI_2732	12			New Pine River Road, Glennie, Michigan, US (44.513, -83.604)	L9572766	P	44.5131016	-83.6038559	2019-07-05	11:00:00	obsr413691	S57944040	Traveling	P22	EBIRD	50	9.656		1	1		0	1	1		88° F Sunny moderate west wind  joining Thom G and Roger E	Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS784685029	2021-03-19 08:41:38.846017	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001	US-MI_2732	12			Huron National Forest	L9634198	P	44.5125462	-83.6443297	2019-07-13		obsr111233	S58145671	Historical	P62	EBIRD				3	1		0	1	1			Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS782607328	2019-07-07 00:33:11	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001		12			Alcona co.	L2871065	P	44.5572064	-83.6677551	2019-07-06	10:45:00	obsr89439	S57980905	Traveling	P22	EBIRD	80	2.414		2	1		0	1	1			continuing bird on FS4428	
URN:CornellLabOfOrnithology:EBIRD:OBS781244439	2019-09-14 13:51:45	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001	US-MI_2732	12			New Pine River Road, Glennie, Michigan, US (44.513, -83.604)	L9572766	P	44.5131016	-83.6038559	2019-07-02	12:02:00	obsr413691	S57869690	Traveling	P22	EBIRD	149	9.431		2	1		1	1	1		Joining Matt Hegwood also Chrissy B. And Tom Heatly 	Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS781158674	2019-07-07 08:57:00	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001	US-MI_2732	12			Loggerhead Shrike Stakeout 2019	L9576511	P	44.5150266	-83.6035800	2019-07-02	07:54:00	obsr232297	S57863019	Traveling	P22	EBIRD	30	0.805		1	1		1	1	1			Continuing.	
URN:CornellLabOfOrnithology:EBIRD:OBS781822012	2021-03-19 08:41:38.846017	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001	US-MI_2732	12			New Pine River Road and Forest Service 4431	L9582670	P	44.5144250	-83.6037710	2019-07-04	10:30:00	obsr267922	S57916281	Traveling	P22	EBIRD	85	19.312		3	1	G4335011	1	1	1			Continuing. Pics.	
URN:CornellLabOfOrnithology:EBIRD:OBS781454124	2019-07-03 19:29:05	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Alcona	US-MI-001	US-MI_2732	12			Mertz (F.S.4428) Road, Glennie, Michigan, US (44.492, -83.604)	L9576448	P	44.5159018	-83.6036866	2019-07-03	08:33:00	obsr358645	S57886900	Traveling	P22	EBIRD	66	3.300		1	1		0	1	1			Continuing bird; in KW habitat on tall dead pine to the east of FS 4418 about .3 miles north of F S 4431.	
URN:CornellLabOfOrnithology:EBIRD:OBS92909047	2018-08-06 20:00:34	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Alger: Rock River and Shelter Bay	L589890	P	46.4642903	-86.9306946	2010-05-24		obsr106380	S6464448	Incidental	P20	EBIRD				2	1		0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS412081534	2018-08-06 20:11:50	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Pictured Rocks NL - Grand Sable Dunes	L4703957	P	46.6610047	-86.0337210	2016-06-14	10:03:00	obsr202213	S30238532	Traveling	P22	EBIRD	107	3.219		2	1	G1814396	1	1	1		The other observer was Zach Gayk.	This bird was very roughly about the size of a slim, sleek American Robin.  It was a slightly darker than-- medium gray on its forehead, dorsal head, nape, dorsal neck, and dorsal torso.  A wide, black mask (lores and auriculars,see photo) separated the gray of the forehead, crown, and nape from the white chin and throat.  The bill was black, not long, and thick (too short for NOSH).  Its chin, throat,  ventral torso and dorsal rump area were all whitish with the throat being a brighter white than rest of the ventral surfaces.  The dorsal surface of the tail was jet black except for its lateral edges and what seemed to be its posteriolateral corners.  The views of the bird in flight were too brief and distant under windy conditions to be sure of the exact extent of the white in the tail.  The bird also showed white panels in otherwise black wings, but again, views of the bird in flight were too brief and distant under windy conditions to be sure of the exact extent or location of the white in the wings.----Location: seen perched on primrose stalk on edge of large, sandy bowl-shaped depression between two knife-edged dunes at approximately 46.661689, -86.034305.	
URN:CornellLabOfOrnithology:EBIRD:OBS412076310	2018-08-06 20:11:50	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Pictured Rocks NL - Grand Sable Dunes	L4703957	P	46.6610047	-86.0337210	2016-06-14	10:03:00	obsr196130	S30238157	Traveling	P22	EBIRD	107	3.219		2	1	G1814396	1	1	1			This bird was very roughly about the size of a slim, sleek American Robin.  It was a slightly darker than medium gray on its forehead, dorsal head, nape, dorsal neck, and dorsal torso.  A wide, black mask (lores and auriculars,see photo) separated the gray of the forehead, crown, and nape from the white chin and throat.  The bill was black, not long, and thick (too short for NOSH).  Its chin, throat,  ventral torso and dorsal rump area were all whitish with the throat and being a brighter white than rest of the ventral surfaces.  The dorsal surface of the tail was jet black except for its lateral edges and what seemed to be its posteriolateral corners.  The views of the bird in flight were too brief and distant under windy conditions to be sure of the exact extent of the white in the tail.  The bird also showed white panels in otherwise black wings, but again, views of the bird in flight were too brief and distant under windy conditions to be sure of the exact extent or location of the white in the wings.	
URN:CornellLabOfOrnithology:EBIRD:OBS412081585	2018-08-06 20:11:50	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Alger	US-MI-003		12			Pictured Rocks NL--Log Slide Area	L4702958	H	46.6620061	-86.0536337	2016-06-14	08:45:00	obsr196130	S30233341	Traveling	P22	EBIRD	73	3.219		2	1	G1814122	1	1	1			This bird was very roughly about the size of a slim, sleek American Robin. (But that is a rough comparison. I am extremely poor at judging the relative sizes of birds when one is not immediately adjacent for comparison.)  It was a slightly darker than medium gray on its forehead, dorsal head, nape, dorsal neck, and dorsal torso.  A wide, black mask (lores and auriculars, see photo) separated the gray of the forehead, crown, and nape from the white chin and throat.  The bill was black, not long, and thick (too short for NOSH).  Its chin, throat, ventral torso and dorsal rump area were all whitish with the throat being a brighter white than rest of the ventral surfaces.  The dorsal surface of the tail was jet black except for its white lateral edges and white along what seemed to be its posteriolateral corners.  The views of the bird in flight were too brief and distant under windy conditions to be sure of the exact extent of the white in the tail.  The bird also showed white panels in otherwise black wings, but again, views of the bird in flight were too brief and distant under windy conditions to be sure of the exact extent and location of the white in the wings. The ventral surfaces of the wings and tail were not seen.  The legs and eyes were black.	
URN:CornellLabOfOrnithology:EBIRD:OBS151513070	2014-11-11 21:16:27	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2002-05-18		obsr166861	S10657638	Incidental	P20	EBIRD					1	G445415	0	1	1			Adult bird. Watched for 10+ min, catching insects from power line.	
URN:CornellLabOfOrnithology:EBIRD:OBS159872291	2014-11-11 21:16:27	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Allegan	US-MI-005	US-MI_1590	23			Allegan SGA--Farm Unit	L752711	H	42.5499821	-86.1178436	2002-05-18		obsr331267	S11244111	Incidental	P20	EBIRD					1	G445415	0	1	1			Adult bird. Watched for 10+ min, catching insects from power line.	
URN:CornellLabOfOrnithology:EBIRD:OBS625571390	2018-07-29 17:53:33	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Alpena	US-MI-007		12			Meijer: Alpena	L4638638	P	45.0587832	-83.4759873	2018-05-30	07:35:00	obsr280625	S46152688	Stationary	P21	EBIRD	20			1	1		1	1	1			Definitely a shrike and not a mockingbird.  Smaller than Northern with no barring on the chest.  It appeared short-billed and I did not notice any lightness to the base of the lower mandible.  The dark gray back and head contrasted sharply with the black mask and wings giving it a clean look.  The white patch showed in flight.  The bird was first seen as it flew from the ditch below me to a bare tree along the property line.  Knowing it was a great bird I confirmed the ID with my 10x42 Swarovski's before getting my phone and taking a quick shot with its camera through the Swarovskis.  I only had 5 minutes to get to work so I knew I could not get out my spotting scope.  I wish I had my 300mm lens to get a better photo.  I was unable to refind the bird at my lunch break or after work.	
URN:CornellLabOfOrnithology:EBIRD:OBS405079436	2016-07-24 08:48:41	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Arenac	US-MI-011		12			US-MI-Au Gres township-2130-2596 Manor Rd - 44.0270x-83.7229	L4620146	P	44.0269580	-83.7229120	2016-05-19	19:43:00	obsr239449	S29784087	Traveling	P22	EBIRD	27	0.402		1	0		0	1	1		<br />Submitted from eBird for iOS, version 1.2.0 Build 62	Continuing Shrike. Thick black stripe extending from bill. Bird perched briefly on a small alder. Stayed for 15 mins the bird did not return.	
URN:CornellLabOfOrnithology:EBIRD:OBS405067462	2016-09-08 08:38:43	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Arenac	US-MI-011		12			US-MI-Au Gres township-2130-2596 Manor Rd - 44.0267x-83.7176	L4620034	P	44.0266910	-83.7176070	2016-05-18	16:56:00	obsr639815	S29783373	Stationary	P21	EBIRD	5			1	0		1	1	1		<br />Submitted from eBird for iOS, version 1.2.1 Build 65	Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS404753734	2021-04-02 15:54:48.350167	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Arenac	US-MI-011		12			Manor Rd. fields	L11131093	H	44.0266516	-83.7007961	2016-05-18	18:10:00	obsr232297	S29764628	Stationary	P21	EBIRD	17			1	1		1	1	1		<br />Submitted from eBird for iOS, version 1.1.5 Build 44	As reported, hunting from the wires. Small shrike with short bill and broad facial mask.	
URN:CornellLabOfOrnithology:EBIRD:OBS404942348	2021-10-10 14:20:41.408586	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Arenac	US-MI-011		12			MI/Arenac/Au Gres/Manor Road	L4618780	P	44.0265198	-83.7112713	2016-05-18	17:00:00	obsr131861	S29776106	Stationary	P21	EBIRD	15			1	1		0	1	1			Previously reported bird;  Perched on wire then would fly down into the Apple tree and then back up to the wire; Thick black mask, stubby black bill	
URN:CornellLabOfOrnithology:EBIRD:OBS404644979	2016-07-24 08:48:41	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Arenac	US-MI-011		12			US-MI-Au Gres township-2131-2597 Manor Rd - 44.0266x-83.7169	L4616160	P	44.0265940	-83.7169140	2016-05-18	15:12:00	obsr178666	S29758759	Stationary	P21	EBIRD	45			1	1		1	1	1		<br />Submitted from eBird for iOS, version 1.2.0 Build 62	Many pictures obtained!!  Stunning!!	
URN:CornellLabOfOrnithology:EBIRD:OBS1177929244	2021-06-14 22:02:48.984396	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Arenac	US-MI-011		12			Manor Rd. fields	L11131093	H	44.0266516	-83.7007961	2016-05-18	12:00:00	obsr243207	S89811688	Stationary	P21	EBIRD	180			2	0		1	1	1		Found by Ryan Dziedzic seen by many		
URN:CornellLabOfOrnithology:EBIRD:OBS404762070	2021-03-31 03:23:27.261537	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Arenac	US-MI-011		12			US-Michigan-Au Gres-2001-2499 Manor Rd - 44.027x-83.715	L4616524	P	44.0266901	-83.7145803	2016-05-18	17:15:00	obsr215388	S29765071	Stationary	P21	EBIRD	4			1	0		1	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS404676372	2017-08-16 19:42:07	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Arenac	US-MI-011		12			US-Michigan-Au Gres-1701-1799 Manor Rd - 44.027x-83.74	L4616452	P	44.0267257	-83.7395106	2016-05-18	16:45:00	obsr413691	S29760352	Stationary	P21	EBIRD	10			10	1		1	1	1		Joined by john dunn and group<br /><br />Submitted from eBird Android 1.0.4	Immature bird had browm on primary feathers	
URN:CornellLabOfOrnithology:EBIRD:OBS343897674	2019-04-20 09:55:52	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Berrien	US-MI-021		23			Hampton Road	L2329536	P	41.7803487	-86.5421605	2009-06-12		obsr306733	S25141961	Incidental	P20	EBIRD				2	0	G1414994	1	1	1			<iframe width="560" height="315" src="https://www.youtube.com/embed/qG0T4m77_nQ" frameborder="0"></iframe>	
URN:CornellLabOfOrnithology:EBIRD:OBS208525235	2019-04-20 09:55:52	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Berrien	US-MI-021		23			Hampton Road	L2329536	P	41.7803487	-86.5421605	2009-06-12		obsr308637	S14988989	Incidental	P20	EBIRD				2	0	G1414994	1	1	1		seen with my son, Rick Veldman, who obtained a video, stills from which were given to the MBRC	photo obtained, accepted by the MBRC	
URN:CornellLabOfOrnithology:EBIRD:OBS311280180	2021-03-19 08:50:03.704094	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Charlevoix	US-MI-029		12			farm at Romaniak and Springbrook rds	L3575613	P	45.2095267	-84.8785686	2015-04-19	10:40:00	obsr180729	S22946680	Stationary	P21	EBIRD	18			1	1		1	1	1			Can send photos. Observed shrike using fence posts and wiring from post to post as perch. Maybe 20-30 feet from road. Flew down into grass several times. Through scope could see shorter beak than any northern I have seen. Less pronounced hook on bill. Black mask appeared still broad at beak. Pale stripe above eye and black mask was hardly there. In flight, rump appeared more gray than white. Behavior-wise, kept to low perches, no tail-flicking, and when it flew off, kept close to ground.	
URN:CornellLabOfOrnithology:EBIRD:OBS169184137	2020-10-25 17:37:40	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Chippewa	US-MI-033	US-MI_1653		USFWS_225		Whitefish Point	L140452	H	46.7690010	-84.9530029	2007-09-24		obsr208821	S12006262	Incidental	P20	EBIRD				3	0		0	1	1		w/ CN and Don	found and photographed by CN.  The three of us had scope-views.	
URN:CornellLabOfOrnithology:EBIRD:OBS443395073	2016-11-19 14:00:51	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Chippewa	US-MI-033	US-MI_1653		USFWS_225		Whitefish Point	L140452	H	46.7690010	-84.9530029	2007-09-24		obsr199355	S32573473	Historical	P62	EBIRD					0		1	1	1			Second Point record. Accepted by MBRC	
URN:CornellLabOfOrnithology:EBIRD:OBS535293187	2019-07-24 07:37:21	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Chippewa	US-MI-033	US-MI_1653		USFWS_225		Whitefish Point	L140452	H	46.7690010	-84.9530029	2017-09-23	07:28:00	obsr97109	S39355890	Stationary	P21	EBIRD	480			1	1	G2745296	1	1	1			HY bird.  Black face mask shape/pattern, no barring on chest/belly, stubby bill, large white wing patch (which Neri flight photos show) all fit HY LOSH better than NSHR.	
URN:CornellLabOfOrnithology:EBIRD:OBS551169580	2019-07-24 07:37:21	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Chippewa	US-MI-033	US-MI_1653		USFWS_225		Whitefish Point	L140452	H	46.7690010	-84.9530029	2017-09-23	07:28:00	obsr888288	S40640078	Stationary	P21	EBIRD	480			1	1	G2745296	1	1	1			HY bird.  Black face mask shape/pattern, no barring on chest/belly, stubby bill, large white wing patch (which Neri flight photos show) all fit HY LOSH better than NSHR.	
URN:CornellLabOfOrnithology:EBIRD:OBS535593819	2017-12-02 12:22:22	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Chippewa	US-MI-033	US-MI_1653		USFWS_225		Whitefish Point	L140452	H	46.7690010	-84.9530029	2017-09-23	08:00:00	obsr199355	S39375188	Traveling	P22	EBIRD	480	4.828		1	1		1	1	1			Originally spotted on the "twisted roots" from the waterbird shack by Dave Powell. Made its way to the Merlin Pole, then down the bayside beach. A bird that had us going back and forth, but through correspondence with experienced banders of LOSH & NSHR we have to go with LOSH. HY bird with no brown tones in the fringes of upperwing coverts, no barring on breast, relatively stocky bill and face pattern that matches HY LOSH. If accepted by MBRC this will be the third Point record.	
URN:CornellLabOfOrnithology:EBIRD:OBS758880334	2019-07-24 07:34:40	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Chippewa	US-MI-033	US-MI_1653		USFWS_225		Whitefish Point	L140452	H	46.7690010	-84.9530029	2019-04-29	06:15:00	obsr888288	S55706337	Area	P23	EBIRD	645		32.3749	5	1		0	1	1			Robin-sized bird, mostly dusky gray on the back, lighter gray on the belly, broad black mask with very little white visible around the mask. Mask also bridges the bill. Stubbier bill than a NSHR with less of an apparent "sharp tip." Perched on stakes in front of waterbird shack.	
URN:CornellLabOfOrnithology:EBIRD:OBS758886732	2019-05-18 10:44:34	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Chippewa	US-MI-033	US-MI_1653		USFWS_225		Whitefish Point	L140452	H	46.7690010	-84.9530029	2019-04-30	06:15:00	obsr888288	S55706359	Area	P23	EBIRD	645		32.3749	5	1		0	1	1			Presumed same LOSH observed at the point yesterday. Robin-sized bird, mostly dusky gray on the back, lighter gray on the belly, broad black mask with very little white visible around the mask. Mask also bridges the bill. Stubbier bill than a NSHR with less of an apparent "sharp tip." Perched on a snag then a live Jack pine then the power line.	
URN:CornellLabOfOrnithology:EBIRD:OBS748464795	2019-05-01 20:59:33	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Chippewa	US-MI-033	US-MI_1653		USFWS_225		Whitefish Point	L140452	H	46.7690010	-84.9530029	2019-04-30	16:48:00	obsr888288	S55605607	Incidental	P20	EBIRD				2	0	G4105216	1	1	1			Presumed same LOSH observed at the point yesterday. Robin-sized bird, mostly dusky gray on the back, lighter gray on the belly, broad black mask with very little white visible around the mask. Mask also bridges the bill. Stubbier bill than a NSHR with less of an apparent "sharp tip." Perched on a snag then a live Jack pine then the power line.	
URN:CornellLabOfOrnithology:EBIRD:OBS748677276	2019-07-24 07:34:40	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Chippewa	US-MI-033	US-MI_1653		USFWS_225		Whitefish Point	L140452	H	46.7690010	-84.9530029	2019-04-29	06:28:00	obsr41355	S55577485	Stationary	P21	EBIRD	480			2	1		1	1	1			Initially, a seasonal assumption was made and this bird was incorrectly identified as a Northern Shrike. In revisiting the photos, key points for Loggerhead Shrike were noted: the thick black mask that connects over the bill and the relative stubbiness of bill and hook, as well as unbarred underparts.	
URN:CornellLabOfOrnithology:EBIRD:OBS748465573	2019-05-01 20:59:33	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Chippewa	US-MI-033	US-MI_1653		USFWS_225		Whitefish Point	L140452	H	46.7690010	-84.9530029	2019-04-30	16:48:00	obsr553720	S55604382	Incidental	P20	EBIRD				2	0	G4105216	1	1	1			Presumed same LOSH observed at the point yesterday. Robin-sized bird, mostly dusky gray on the back, lighter gray on the belly, broad black mask with very little white visible around the mask. Mask also bridges the bill. Stubbier bill than a NSHR with less of an apparent "sharp tip." Perched on a snag then a live Jack pine then the power line.	
URN:CornellLabOfOrnithology:EBIRD:OBS240329808	2014-07-31 16:56:06	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Delta	US-MI-041		12			CO 513	L2719521	P	45.7470646	-86.9735241	2008-04-26	08:00:00	obsr309839	S17486100	Stationary	P21	EBIRD	30			4	0		0	1	1			accepted record by MBRC, seen on top of a spruce adjacent to a large field	
URN:CornellLabOfOrnithology:EBIRD:OBS85088700	2015-11-11 16:41:39	20282	species	Loggerhead Shrike	Lanius ludovicianus			1					United States	US	Michigan	US-MI	Delta	US-MI-041		12			Thorsen and 513	L853050	P	45.7451709	-86.9711852	2008-04-28		obsr107741	S5971444	Incidental	P20	EBIRD					1	G728011	0	1	1			Continuing bird near the intersection of Thorsen and 513. Photo documentation submitted, reviewed and record accepted by the MBRC. Rick Brigham photos:--<a href="http://www.flickr.com/photos/rissa40/8589562491/" title="Loggerhead Shrike by rickbrigham, on Flickr"><img src="http://farm9.staticflickr.com/8240/8589562491_1cb318f992.jpg" alt="Loggerhead Shrike" /></a>--<a href="http://www.flickr.com/photos/rissa40/8589562065/" title="Loggerhead Shrike by rickbrigham, on Flickr"><img src="http://farm9.staticflickr.com/8244/8589562065_4c5a41b172.jpg" alt="Loggerhead Shrike" /></a>--<a href="http://www.flickr.com/photos/rissa40/8589561437/" title="Loggerhead Shrike by rickbrigham, on Flickr"><img src="http://farm9.staticflickr.com/8111/8589561437_04001b41ef.jpg" alt="Loggerhead Shrike" /></a>----https://goo.gl/photos/1sWLw1hdC1F8t8fF7	
